Number of frames: 4223
Frequency: 100
Units: mm

Frame,Digitizing Probe R00,Digitizing Probe R01,Digitizing Probe R02,Digitizing Probe R10,Digitizing Probe R11,Digitizing Probe R12,Digitizing Probe R20,Digitizing Probe R21,Digitizing Probe R22,Digitizing Probe x,Digitizing Probe y,Digitizing Probe z,Digitizing Probe Error,HumMarker R00,HumMarker R01,HumMarker R02,HumMarker R10,HumMarker R11,HumMarker R12,HumMarker R20,HumMarker R21,HumMarker R22,HumMarker x,HumMarker y,HumMarker z,HumMarker Error,StemMarker R00,StemMarker R01,StemMarker R02,StemMarker R10,StemMarker R11,StemMarker R12,StemMarker R20,StemMarker R21,StemMarker R22,StemMarker x,StemMarker y,StemMarker z,StemMarker Error
1750, 0.797611058, 0.593220830, 0.109112993, 0.594586074,-0.803699434, 0.023121413, 0.101410158, 0.046435170,-0.993760347,-15.988723755,13.542849541,79.794090271, 0.323081106,-0.662794352, 0.741903603,-0.101403199, 0.725302398, 0.669739962, 0.159326047, 0.186118349, 0.032052420,-0.982004344,176.213134766,-159.381576538,-1527.301025391, 0.151929468,,,,,,,,,,,,,,
1751, 0.797327220, 0.593460441, 0.109881751, 0.594893515,-0.803480148, 0.022832677, 0.101838097, 0.047162831,-0.993682384,-15.994944572,13.563258171,79.777099609, 0.323977202,-0.662769914, 0.741883099,-0.101713188, 0.725280464, 0.669775069, 0.159278676, 0.186291099, 0.031794522,-0.981980026,176.215209961,-159.380111694,-1527.298950195, 0.151051253,,,,,,,,,,,,,,
1752, 0.796970069, 0.593930662, 0.109932110, 0.595321059,-0.803149819, 0.023307206, 0.102134816, 0.046869755,-0.993665814,-15.987407684,13.551902771,79.788597107, 0.324470758,-0.662799656, 0.741857111,-0.101708293, 0.725244582, 0.669801593, 0.159330279, 0.186324686, 0.031840671,-0.981972098,176.216445923,-159.379226685,-1527.298950195, 0.152212471,,,,,,,,,,,,,,
1753, 0.796375394, 0.594476759, 0.111281425, 0.595891118,-0.802714229, 0.023740970, 0.103440642, 0.047404893,-0.993505299,-15.987496376,13.536662102,79.742523193, 0.323012263,-0.662783980, 0.741857529,-0.101808056, 0.725240946, 0.669804633, 0.159334272, 0.186394826, 0.031768832,-0.981961191,176.218917847,-159.378982544,-1527.294555664, 0.151466906,,,,,,,,,,,,,,
1754, 0.795811713, 0.594986916, 0.112580635, 0.596429169,-0.802303493, 0.024113575, 0.104671083, 0.047956504,-0.993349969,-15.982276917,13.516652107,79.712005615, 0.322251350,-0.662704587, 0.741904497,-0.101982079, 0.725273848, 0.669757724, 0.159381405, 0.186549082, 0.031657856,-0.981935441,176.220794678,-159.379104614,-1527.294555664, 0.151607394,,,,,,,,,,,,,,
1755, 0.795159221, 0.595530868, 0.114301510, 0.597018659,-0.801852465, 0.024522690, 0.106256962, 0.048740685,-0.993143380,-15.979645729,13.441718102,79.682189941, 0.322249115,-0.662724674, 0.741897464,-0.101902917, 0.725187182, 0.669748724, 0.159813210, 0.186814353, 0.032013465,-0.981873512,176.222244263,-159.378921509,-1527.296264648, 0.150973916,,,,,,,,,,,,,,
1756, 0.794789016, 0.595807076, 0.115431309, 0.597550690,-0.801510155, 0.022686237, 0.106035985, 0.050945286,-0.993056357,-15.931116104,13.414189339,79.578910828, 0.322841704,-0.662728250, 0.741861403,-0.102141537, 0.725224733, 0.669810474, 0.159383073, 0.186655626, 0.031552091,-0.981918573,176.223251343,-159.379730225,-1527.295166016, 0.150902793,,,,,,,,,,,,,,
1757, 0.794422805, 0.596231878, 0.115758352, 0.598053217,-0.801150262, 0.022151614, 0.105947331, 0.051631905,-0.993030369,-15.882140160,13.327689171,79.530639648, 0.322637469,-0.662749231, 0.741855264,-0.102050364, 0.725247383, 0.669818401, 0.159246847, 0.186493322, 0.031528965,-0.981950164,176.221359253,-159.380676270,-1527.294555664, 0.151108623,,,,,,,,,,,,,,
1758, 0.794147074, 0.596243262, 0.117576897, 0.598211646,-0.801044643, 0.021683447, 0.107112966, 0.053116027,-0.992826998,-15.866052628,13.206435204,79.412612915, 0.323294908,-0.662749887, 0.741843581,-0.102130607, 0.725161970, 0.669821918, 0.159620315, 0.186822638, 0.031727113,-0.981881201,176.217651367,-159.380462646,-1527.291748047, 0.150491953,,,,,,,,,,,,,,
1759, 0.794534743, 0.595317900, 0.119629018, 0.597874820,-0.801404774, 0.017205896, 0.106114253, 0.057852495,-0.992669523,-15.770749092,13.082876205,79.090797424, 0.323638797,-0.662671208, 0.741924286,-0.102055758, 0.725257456, 0.669733047, 0.159559846, 0.186731428, 0.031719010,-0.981898844,176.212432861,-159.380142212,-1527.293457031, 0.150297642,,,,,,,,,,,,,,
