Number of frames: 3884
Frequency: 100
Units: mm

Frame,Marker_1 x,Marker_1 y,Marker_1 z,Marker_2 x,Marker_2 y,Marker_2 z,Marker_3 x,Marker_3 y,Marker_3 z,Marker_4 x,Marker_4 y,Marker_4 z,Marker_5 x,Marker_5 y,Marker_5 z,Marker_6 x,Marker_6 y,Marker_6 z,Marker_7 x,Marker_7 y,Marker_7 z,Marker_8 x,Marker_8 y,Marker_8 z,Marker_9 x,Marker_9 y,Marker_9 z,iStemMarker_GT x,iStemMarker_GT y,iStemMarker_GT z,iStemMarker_LT x,iStemMarker_LT y,iStemMarker_LT z,iStemMarker_P1 x,iStemMarker_P1 y,iStemMarker_P1 z,iStemMarker_P2 x,iStemMarker_P2 y,iStemMarker_P2 z,iStemMarker_P3 x,iStemMarker_P3 y,iStemMarker_P3 z,iStemMarker_P4 x,iStemMarker_P4 y,iStemMarker_P4 z,iStemMarker_P5 x,iStemMarker_P5 y,iStemMarker_P5 z,iStemMarker_P6 x,iStemMarker_P6 y,iStemMarker_P6 z,iStemMarker_SL x,iStemMarker_SL y,iStemMarker_SL z,iStemMarker_SH x,iStemMarker_SH y,iStemMarker_SH z,iStemMarker_SB x,iStemMarker_SB y,iStemMarker_SB z,iStemMarker_Surf1 x,iStemMarker_Surf1 y,iStemMarker_Surf1 z,iStemMarker_Surf2 x,iStemMarker_Surf2 y,iStemMarker_Surf2 z
3006,70.890419006,-6.469679832,96.916847229,53.056106567,-15.799264908,100.409484863,70.298866272,-22.774967194,108.340637207,144.831344604,-253.658859253,-1591.218261719,130.935638428,-239.518188477,-1590.028442383,150.184005737,-234.326675415,-1590.694458008,-130.701751709,295.988922119,-139.456573486,-131.232040405,276.237792969,-136.712081909,-113.547508240,285.334960938,-138.720611572,19.404117584,36.744468689,93.673973083,39.729709625,53.171794891,80.252166748,-18.977554321,98.431838989,94.970970154,-11.574393272,99.075332642,124.007385254,-6.153439045,97.385185242,67.082351685,-20.802385330,62.544609070,94.903808594,-15.326531410,63.538757324,122.361740112,-5.574007988,52.289951324,65.966354370,27.994976044,42.325881958,96.133674622,40.745410919,57.465610504,100.652969360,26.175411224,57.325107574,97.166030884,40.369312286,55.822841644,107.323753357,43.593242645,57.655838013,94.895622253,
3007,70.909774780,-6.496538162,96.864906311,53.069438934,-15.811231613,100.374389648,70.310897827,-22.800357819,108.297401428,144.829666138,-253.660797119,-1591.219970703,130.933425903,-239.519195557,-1590.032592773,150.185195923,-234.330032349,-1590.695678711,-130.687805176,296.019592285,-139.405700684,-131.219024658,276.269073486,-136.667678833,-113.532386780,285.363098145,-138.679916382,19.472930908,36.678695679,93.582176208,39.795623779,53.107627869,80.157989502,-18.899747849,98.370918274,94.914123535,-11.485371590,99.003898621,123.947944641,-6.086502075,97.331642151,67.020256042,-20.729551315,62.483982086,94.835906982,-15.243005753,63.468372345,122.291999817,-5.513692379,52.236698151,65.889282227,28.065498352,42.258144379,96.040367126,40.819744110,57.394618988,100.559844971,26.248380661,57.257263184,97.078453064,40.445980072,55.749732971,107.230232239,43.665393829,57.586345673,94.801452637,
3008,70.915283203,-6.459943771,96.834060669,53.074314117,-15.767100334,100.362182617,70.315521240,-22.757863998,108.289276123,144.829040527,-253.661972046,-1591.217163086,130.934143066,-239.518020630,-1590.030273438,150.180526733,-234.331359863,-1590.698730469,-130.689727783,295.974212646,-139.503646851,-131.220214844,276.222991943,-136.757781982,-113.532440186,285.320037842,-138.767562866,19.421791077,36.743949890,93.639694214,39.747116089,53.170249939,80.216293335,-18.959426880,98.431663513,94.933761597,-11.555465698,99.077026367,123.969932556,-6.136094570,97.383079529,67.044845581,-20.784503937,62.544445038,94.868919373,-15.307872772,63.540363312,122.326583862,-5.556991577,52.287788391,65.931793213,28.012762070,42.325469971,96.098762512,40.763408661,57.465393066,100.616806030,26.193309784,57.324760437,97.130302429,40.387485504,55.823074341,107.287727356,43.611091614,57.655231476,94.859268188,
3009,70.913215637,-6.485414982,96.829109192,53.067661285,-15.786399841,100.363487244,70.307243347,-22.780143738,108.286132813,144.825439453,-253.661026001,-1591.219726563,130.930648804,-239.516433716,-1590.031738281,150.178253174,-234.328842163,-1590.693969727,-130.683013916,296.027099609,-139.396896362,-131.215454102,276.275054932,-136.657394409,-113.525871277,285.372436523,-138.663070679,19.398006439,36.714420319,93.674201965,39.725154877,53.144016266,80.257507324,-18.980173111,98.403686523,94.985176086,-11.578316689,99.039321899,124.022064209,-6.154842854,97.363418579,67.096939087,-20.807071686,62.516586304,94.908706665,-15.332408905,63.503383636,122.367134094,-5.577937603,52.268447876,65.969398499,27.989072800,42.294715881,96.135665894,40.740173340,57.432544708,100.659477234,26.170310974,57.293777466,97.171897888,40.363662720,55.788093567,107.329849243,43.588283539,57.624084473,94.902297974,
3010,70.937583923,-6.504537106,96.809638977,53.090175629,-15.795796394,100.359436035,70.335876465,-22.792816162,108.270103455,144.822479248,-253.661010742,-1591.220581055,130.930114746,-239.518875122,-1590.037719727,150.179229736,-234.328659058,-1590.691650391,-130.711196899,296.075286865,-139.268264771,-131.244598389,276.324188232,-136.529953003,-113.555435181,285.418334961,-138.541366577,19.420837402,36.728836060,93.731895447,39.745254517,53.156539917,80.308853149,-18.948678970,98.423080444,95.060737610,-11.536131859,99.055961609,124.094963074,-6.133692741,97.382827759,67.167709351,-20.780368805,62.536220551,94.982727051,-15.295536995,63.520629883,122.439201355,-5.563183308,52.287853241,66.037200928,28.013545990,42.307830811,96.190589905,40.768299103,57.443687439,100.710693359,26.197149277,57.307060242,97.228363037,40.394020081,55.798885345,107.381126404,43.614326477,57.635208130,94.952476501,
3011,70.918998718,-6.463762760,96.818786621,53.071178436,-15.741025925,100.380943298,70.311981201,-22.736978531,108.295898438,144.821533203,-253.661087036,-1591.220214844,130.929504395,-239.518875122,-1590.033813477,150.176498413,-234.329574585,-1590.695068359,-130.690414429,296.032470703,-139.383041382,-131.223297119,276.280426025,-136.638137817,-113.533561707,285.373901367,-138.652847290,19.443092346,36.757934570,93.698173523,39.767490387,53.181068420,80.269416809,-18.925609589,98.453117371,95.007743835,-11.512523651,99.095245361,124.041725159,-6.111131191,97.403709412,67.114822388,-20.757759094,62.566265106,94.941329956,-15.272431374,63.559425354,122.397445679,-5.541234493,52.308372498,65.998924255,28.035924911,42.337615967,96.154808044,40.790954590,57.474761963,100.669815063,26.219739914,57.337211609,97.187805176,40.416770935,55.832115173,107.340782166,43.636878967,57.664382935,94.911483765,
3012,70.894989014,-6.470306873,96.811973572,53.042716980,-15.733434677,100.386001587,70.282028198,-22.734180450,108.306289673,144.822555542,-253.661544800,-1591.224121094,130.929641724,-239.518203735,-1590.034057617,150.177932739,-234.328826904,-1590.695678711,-130.662322998,296.044097900,-139.382293701,-131.196411133,276.292907715,-136.639068604,-113.508338928,285.385009766,-138.651046753,19.431676865,36.744548798,93.695533752,39.758373260,53.167568207,80.270210266,-18.933792114,98.441726685,95.005661011,-11.523742676,99.081298828,124.040420532,-6.116415501,97.393692017,67.114089966,-20.767892838,62.554981232,94.936401367,-15.285410881,63.545810699,122.393104553,-5.548868656,52.298393250,65.994735718,28.024532318,42.323574066,96.153594971,40.779922485,57.459690094,100.671012878,26.209068298,57.323196411,97.187461853,40.404941559,55.816566467,107.341796875,43.626476288,57.649593353,94.912940979,
3013,70.875793457,-6.469479084,96.793525696,53.020725250,-15.716913223,100.393013000,70.263633728,-22.719379425,108.296791077,144.824768066,-253.661178589,-1591.218505859,130.931747437,-239.518447876,-1590.028686523,150.180267334,-234.327087402,-1590.689819336,-130.677383423,296.039764404,-139.373474121,-131.208770752,276.290588379,-136.630996704,-113.521202087,285.382690430,-138.642395020,19.439794540,36.750503540,93.700225830,39.765060425,53.175735474,80.275421143,-18.931541443,98.444023132,95.011344910,-11.521812439,99.083694458,124.046112061,-6.113821030,97.397773743,67.119766235,-20.762224197,62.557094574,94.941207886,-15.280091286,63.547878265,122.398063660,-5.541965961,52.302558899,65.999610901,28.032112122,42.330310822,96.158393860,40.786018372,57.467533112,100.676246643,26.215213776,57.329730988,97.192619324,40.411140442,55.824234009,107.347007751,43.632598877,57.657817841,94.918273926,
3014,70.847061157,-6.449797153,96.769638062,52.985584259,-15.674218178,100.381301880,70.228897095,-22.682344437,108.289932251,144.826400757,-253.660766602,-1591.220825195,130.933395386,-239.518173218,-1590.029052734,150.181777954,-234.330062866,-1590.694824219,-130.641921997,296.022247314,-139.446914673,-131.174484253,276.271759033,-136.702987671,-113.488700867,285.366699219,-138.710525513,19.425481796,36.756164551,93.683975220,39.753444672,53.181560516,80.263458252,-18.949451447,98.447738647,94.980728149,-11.547451973,99.089744568,124.017532349,-6.124275684,97.400306702,67.092735291,-20.778230667,62.560722351,94.912612915,-15.303423882,63.553623199,122.370765686,-5.549746990,52.305053711,65.975685120,28.016841888,42.336578369,96.144111633,40.768764496,57.474784851,100.664260864,26.198886871,57.335979462,97.176818848,40.392196655,55.831905365,107.335021973,43.616851807,57.664840698,94.907073975,
3015,70.842460632,-6.477970600,96.724014282,52.981109619,-15.695580482,100.349288940,70.228340149,-22.711141586,108.242820740,144.828598022,-253.660430908,-1591.227783203,130.936660767,-239.518035889,-1590.034912109,150.184555054,-234.330444336,-1590.697021484,-130.627365112,296.058807373,-139.382049561,-131.159713745,276.304626465,-136.648406982,-113.474945068,285.404022217,-138.648040771,19.417724609,36.680351257,93.638641357,39.746795654,53.114597321,80.230712891,-18.962644577,98.368011475,94.961257935,-11.566099167,98.995162964,123.999671936,-6.132206917,97.336509705,67.075027466,-20.788408279,62.480869293,94.873649597,-15.318781853,63.459606171,122.333396912,-5.553674698,52.241889954,65.934005737,28.008155823,42.260177612,96.103385925,40.757949829,57.397037506,100.634056091,26.188737869,57.258861542,97.143814087,40.380287170,55.750579834,107.303871155,43.607109070,57.590400696,94.877471924,
3016,70.874015808,-6.452521801,96.683738708,53.011833191,-15.679002762,100.324546814,70.261703491,-22.690799713,108.214302063,144.829513550,-253.660186768,-1591.223632813,130.936080933,-239.517562866,-1590.030639648,150.183853149,-234.328460693,-1590.693847656,-130.650268555,296.039978027,-139.401428223,-131.182662964,276.286041260,-136.661437988,-113.493858337,285.383758545,-138.665985107,19.410717010,36.727989197,93.684631348,39.739036560,53.157161713,80.269248962,-18.966878891,98.417686462,94.991912842,-11.567152023,99.053665161,124.029373169,-6.139504910,97.376869202,67.104644775,-20.794160843,62.530601501,94.915824890,-15.321516991,63.517757416,122.374580383,-5.563027859,52.281883240,65.977760315,28.001657486,42.308219910,96.146644592,40.752593994,57.445972443,100.671104431,26.182991028,57.307312012,97.182525635,40.375576019,55.801628113,107.341545105,43.601131439,57.637397766,94.914253235,
3017,70.912277222,-6.434844017,96.634147644,53.050765991,-15.652386665,100.290695190,70.300590515,-22.661663055,108.177604675,144.828002930,-253.660766602,-1591.222900391,130.935150146,-239.518676758,-1590.032470703,150.181503296,-234.328903198,-1590.694702148,-130.674636841,296.032379150,-139.394104004,-131.207870483,276.281280518,-136.654846191,-113.519294739,285.376220703,-138.658477783,19.363719940,36.708671570,93.691909790,39.693450928,53.136779785,80.277259827,-19.010053635,98.400726318,94.999031067,-11.611119270,99.035804749,124.036750793,-6.181978703,97.359565735,67.112129211,-20.839582443,62.513763428,94.922370911,-15.367636681,63.500137329,122.381278992,-5.608269215,52.264549255,65.984527588,27.954950333,42.288322449,96.154197693,40.706691742,57.425212860,100.679351807,26.137184143,57.287517548,97.190185547,40.329406738,55.780788422,107.349678040,43.555408478,57.616554260,94.922424316,
3018,70.949089050,-6.426267147,96.562828064,53.087890625,-15.628726959,100.237602234,70.340377808,-22.640010834,108.112487793,144.826339722,-253.661926270,-1591.223999023,130.932754517,-239.519653320,-1590.036987305,150.177856445,-234.329132080,-1590.696411133,-130.717422485,296.033416748,-139.355804443,-131.247604370,276.281219482,-136.617279053,-113.560577393,285.377044678,-138.627410889,19.429344177,36.705886841,93.657226563,39.752758026,53.135917664,80.235412598,-18.947620392,98.395584106,94.982810974,-11.537182808,99.029594421,124.017585754,-6.130531311,97.356628418,67.090797424,-20.775030136,62.508510590,94.904998779,-15.292247772,63.493789673,122.361907959,-5.554575443,52.261714935,65.960716248,28.021200180,42.285938263,96.116546631,40.773849487,57.423347473,100.637359619,26.202953339,57.284957886,97.153976440,40.399291992,55.778545380,107.307746887,43.620262146,57.615146637,94.879264832,
3019,70.961242676,-6.422578335,96.473716736,53.092300415,-15.613218307,100.166275024,70.347824097,-22.630708694,108.032287598,144.822799683,-253.663024902,-1591.219726563,130.929931641,-239.517745972,-1590.030029297,150.177322388,-234.329986572,-1590.690185547,-130.656921387,296.058502197,-139.353454590,-131.189529419,276.305603027,-136.613739014,-113.502403259,285.400115967,-138.622100830,19.432918549,36.728797913,93.694053650,39.759738922,53.156013489,80.274108887,-18.937999725,98.422439575,95.011199951,-11.531292915,99.057357788,124.046836853,-6.117385387,97.380592346,67.120834351,-20.769010544,62.535545349,94.935211182,-15.289725304,63.521842957,122.392738342,-5.545820236,52.285552979,65.993354797,28.025022507,42.308113098,96.154228210,40.778602600,57.444507599,100.675743103,26.208148956,57.307384491,97.190582275,40.403003693,55.800125122,107.346252441,43.625782013,57.635696411,94.918151855,
3020,71.020668030,-6.408905983,96.332298279,53.156616211,-15.591399193,100.045272827,70.415946960,-22.608360291,107.894157410,144.821472168,-253.661651611,-1591.218139648,130.930358887,-239.517333984,-1590.033569336,150.176620483,-234.328399658,-1590.691040039,-130.694015503,296.059143066,-139.316421509,-131.225357056,276.305297852,-136.585098267,-113.539978027,285.401336670,-138.590850830,19.425420761,36.637756348,93.609672546,39.750453949,53.071659088,80.195053101,-18.948387146,98.328971863,94.955894470,-11.539526939,98.951911926,123.991241455,-6.129774570,97.299606323,67.064010620,-20.777654648,62.442031860,94.864715576,-15.296361923,63.416904449,122.322204590,-5.556119919,52.205066681,65.917404175,28.017444611,42.216442108,96.071472168,40.770626068,57.351531982,100.598587036,26.199934006,57.215190887,97.114318848,40.395618439,55.704292297,107.268280029,43.617366791,57.545299530,94.840820313,
3021,71.013092041,-6.382026672,96.240295410,53.152126312,-15.554772377,99.964111328,70.416564941,-22.578514099,107.798698425,144.823410034,-253.660125732,-1591.221679688,130.929046631,-239.517517090,-1590.030761719,150.178283691,-234.327316284,-1590.692871094,-130.671081543,296.039093018,-139.379272461,-131.204299927,276.286895752,-136.643066406,-113.514732361,285.381530762,-138.652313232,19.446924210,36.667572021,93.602767944,39.772159576,53.096893311,80.183006287,-18.923078537,98.361427307,94.935791016,-11.512518883,98.991180420,123.970634460,-6.106171608,97.324317932,67.043502808,-20.754531860,62.474575043,94.853706360,-15.271586418,63.455997467,122.310638428,-5.535300255,52.229465485,65.908164978,28.039422989,42.246356964,96.062751770,40.793785095,57.381805420,100.585266113,26.222879410,57.245464325,97.101959229,40.419063568,55.736259460,107.255477905,43.640201569,57.573959351,94.827285767,
3022,71.091781616,-6.354308128,96.106101990,53.230796814,-15.543302536,99.825798035,70.497543335,-22.554208755,107.665023804,144.826171875,-253.659210205,-1591.219604492,130.932556152,-239.519119263,-1590.032470703,150.180023193,-234.327041626,-1590.693237305,-130.717102051,296.024780273,-139.370101929,-131.247573853,276.272979736,-136.626449585,-113.558830261,285.368835449,-138.641067505,19.456296921,36.756034851,93.691299438,39.778190613,53.182632446,80.263099670,-18.920415878,98.446128845,95.005767822,-11.506644249,99.087471008,124.039428711,-6.106534004,97.400085449,67.112434387,-20.747882843,62.559036255,94.937255859,-15.261950493,63.551258087,122.393234253,-5.530783653,52.304878235,65.993759155,28.048452377,42.336696625,96.148132324,40.801635742,57.475223541,100.663673401,26.230358124,57.335983276,97.182083130,40.427845001,55.832118988,107.334579468,43.647388458,57.665569305,94.905311584,
3023,71.122802734,-6.312943935,95.949432373,53.260078430,-15.471651077,99.722076416,70.534523010,-22.489059448,107.548263550,144.827423096,-253.658294678,-1591.215454102,130.934509277,-239.518386841,-1590.032226563,150.182128906,-234.328811646,-1590.698486328,-130.718460083,295.977508545,-139.468795776,-131.246597290,276.225769043,-136.723373413,-113.562347412,285.321258545,-138.737838745,19.458183289,36.737129211,93.622459412,39.779800415,53.163478851,80.193481445,-18.921566010,98.425476074,94.929695129,-11.508952141,99.069862366,123.963600159,-6.106569290,97.377487183,67.036987305,-20.747295380,62.538295746,94.864418030,-15.262470245,63.533313751,122.320526123,-5.528577805,52.282215118,65.922355652,28.049978256,42.318435669,96.079124451,40.802246094,57.457996368,100.593719482,26.231111526,57.317733765,97.111511230,40.428279877,55.815498352,107.264709473,43.648212433,57.647960663,94.835403442,
3024,71.127220154,-6.309921741,95.750801086,53.270286560,-15.477856636,99.549613953,70.553665161,-22.494127274,107.345046997,144.829528809,-253.661895752,-1591.217285156,130.936553955,-239.517837524,-1590.033447266,150.184310913,-234.330688477,-1590.692749023,-130.693893433,296.045654297,-139.344589233,-131.224044800,276.292083740,-136.610275269,-113.537361145,285.388092041,-138.623275757,19.507581711,36.659366608,93.568214417,39.827896118,53.091686249,80.144660950,-18.866739273,98.350166321,94.918487549,-11.448273659,98.977302551,123.951271057,-6.057383537,97.317062378,67.022544861,-20.695493698,62.463180542,94.832992554,-15.205109596,63.442024231,122.288536072,-5.483408451,52.222389221,65.882148743,28.100332260,42.238540649,96.026458740,40.854766846,57.374454498,100.547126770,26.282924652,57.237396240,97.067802429,40.481994629,55.728164673,107.217269897,43.699600220,57.567466736,94.788383484,
3025,71.150787354,-6.331000805,95.525665283,53.296516418,-15.489070892,99.329818726,70.586700439,-22.519609451,107.100875854,144.828308105,-253.660888672,-1591.216430664,130.934127808,-239.518646240,-1590.033325195,150.183685303,-234.330551147,-1590.691772461,-130.709136963,296.045501709,-139.330291748,-131.239654541,276.292572021,-136.594711304,-113.551986694,285.388946533,-138.609313965,19.506855011,36.676319122,93.591651917,39.826297760,53.107959747,80.165939331,-18.867990494,98.366836548,94.939811707,-11.448022842,98.995964050,123.972244263,-6.060077190,97.332046509,67.043365479,-20.696401596,62.479835510,94.856758118,-15.204605103,63.460529327,122.312034607,-5.485721111,52.237285614,65.905754089,28.099662781,42.255729675,96.049041748,40.854213715,57.392063141,100.568038940,26.282180786,57.254642487,97.089477539,40.481784821,55.746204376,107.238388062,43.698734283,57.584732056,94.809196472,
3026,71.150100708,-6.315026760,95.342552185,53.291305542,-15.464365959,99.175468445,70.590782166,-22.509918213,106.913803101,144.826614380,-253.661972046,-1591.217163086,130.931869507,-239.519653320,-1590.030029297,150.182449341,-234.331100464,-1590.695312500,-130.680023193,296.005310059,-139.438262939,-131.210433960,276.256011963,-136.698745728,-113.523010254,285.349304199,-138.710632324,19.473503113,36.688262939,93.580749512,39.796619415,53.116477966,80.156349182,-18.900627136,98.379730225,94.905090332,-11.487949371,99.015373230,123.939254761,-6.085726738,97.338317871,67.012077332,-20.729619980,62.492733002,94.829879761,-15.244709969,63.479637146,122.286277771,-5.511847496,52.243312836,65.885101318,28.065811157,42.268096924,96.038932800,40.819461823,57.405250549,100.557769775,26.248296738,57.267272949,97.075584412,40.445335388,55.760929108,107.228355408,43.665439606,57.596549988,94.799591064,
3027,71.136444092,-6.338353157,95.185180664,53.280147552,-15.468193054,99.059715271,70.584793091,-22.522674561,106.775764465,144.824844360,-253.662734985,-1591.222412109,130.933135986,-239.519866943,-1590.028320313,150.180633545,-234.330947876,-1590.692260742,-130.627395630,296.044586182,-139.406387329,-131.160171509,276.293975830,-136.670379639,-113.470527649,285.387451172,-138.675155640,19.438354492,36.678558350,93.615058899,39.766597748,53.108097076,80.199996948,-18.933040619,98.371772766,94.937927246,-11.529618263,99.001930237,123.974578857,-6.109261513,97.334602356,67.048889160,-20.763853073,62.484878540,94.855842590,-15.287658691,63.466678619,122.314140320,-5.537339687,52.239761353,65.914115906,28.030162811,42.257522583,96.076957703,40.783138275,57.393238068,100.602500916,26.213085175,57.256622314,97.115707397,40.406806946,55.747756958,107.272636414,43.630970001,57.585391998,94.845252991,
3028,71.186286926,-6.361626625,94.972267151,53.336841583,-15.482339859,98.909431458,70.661369324,-22.531383514,106.584678650,144.824310303,-253.662536621,-1591.223999023,130.930236816,-239.518203735,-1590.032958984,150.175567627,-234.329788208,-1590.689697266,-130.680801392,296.076477051,-139.292602539,-131.210815430,276.324798584,-136.560058594,-113.521385193,285.419738770,-138.567810059,19.466703415,36.678161621,93.641250610,39.790168762,53.111721039,80.223899841,-18.909038544,98.368202209,94.985763550,-11.498017311,98.993530273,124.020591736,-6.092534065,97.337188721,67.093063354,-20.737129211,62.481189728,94.897407532,-15.253794670,63.458286285,122.354423523,-5.517467499,52.242595673,65.949783325,28.058727264,42.257320404,96.101959229,40.811748505,57.393161774,100.626983643,26.240785599,57.256061554,97.143959045,40.437290192,55.746414185,107.296943665,43.658050537,57.586597443,94.868934631,
3029,71.251052856,-6.376179218,94.770385742,53.412963867,-15.500373840,98.734085083,70.749565125,-22.547554016,106.372451782,144.824066162,-253.663360596,-1591.221313477,130.928192139,-239.519165039,-1590.031982422,150.175643921,-234.330200195,-1590.688720703,-130.699111938,296.069763184,-139.294998169,-131.227264404,276.316864014,-136.559585571,-113.539611816,285.411224365,-138.568084717,19.448177338,36.704944611,93.678039551,39.771652222,53.136989594,80.258819580,-18.928579330,98.394569397,95.013206482,-11.518159866,99.024055481,124.047996521,-6.111462116,97.359878540,67.120948792,-20.756092072,62.507518768,94.929740906,-15.273340225,63.488521576,122.386764526,-5.535663128,52.265140533,65.983886719,28.040056229,42.284595490,96.138191223,40.792747498,57.421257019,100.661338806,26.221868515,57.283454895,97.177940369,40.418170929,55.775432587,107.331481934,43.639171600,57.613945007,94.903312683,
3030,71.309127808,-6.397440434,94.569198608,53.473289490,-15.512295723,98.562690735,70.825149536,-22.575199127,106.162956238,144.824630737,-253.661972046,-1591.224121094,130.930709839,-239.519424438,-1590.037963867,150.177993774,-234.331253052,-1590.696899414,-130.698623657,296.049163818,-139.344543457,-131.228988647,276.294860840,-136.602874756,-113.542907715,285.392211914,-138.612548828,19.427162170,36.756851196,93.722358704,39.751731873,53.185325623,80.300384521,-18.951097488,98.446006775,95.034843445,-11.543843269,99.084335327,124.070350647,-6.130960464,97.403282166,67.144363403,-20.777820587,62.558902740,94.961975098,-15.298049927,63.548233032,122.419349670,-5.554026604,52.308212280,66.020751953,28.018651962,42.337402344,96.181671143,40.770507813,57.475711823,100.701751709,26.200016022,57.336555481,97.216857910,40.395256042,55.831871033,107.372322083,43.617553711,57.666740417,94.944076538,
3031,71.337600708,-6.411713123,94.380752563,53.505580902,-15.514612198,98.412628174,70.866493225,-22.582361221,105.985214233,144.823806763,-253.661254883,-1591.224609375,130.932006836,-239.516662598,-1590.037963867,150.178314209,-234.330322266,-1590.700805664,-130.665817261,296.031433105,-139.406509399,-131.200866699,276.280212402,-136.662124634,-113.513313293,285.375762939,-138.672973633,19.422594070,36.757961273,93.702041626,39.749408722,53.181907654,80.278030396,-18.948133469,98.452026367,95.004653931,-11.541300774,99.093841553,124.040122986,-6.127619743,97.403495789,67.114463806,-20.779251099,62.565132141,94.937103271,-15.299864769,63.557945251,122.394432068,-5.556204796,52.308193207,65.997772217,28.014719009,42.337837219,96.160789490,40.768348694,57.475254059,100.678787231,26.197898865,57.337352753,97.193664551,40.392780304,55.832485199,107.349578857,43.615516663,57.665069580,94.921020508,
3032,71.340888977,-6.440047741,94.152923584,53.512077332,-15.536397934,98.231895447,70.893333435,-22.607677460,105.759094238,144.826187134,-253.662429810,-1591.222534180,130.934066772,-239.519393921,-1590.034301758,150.180221558,-234.331115723,-1590.694580078,-130.673721313,296.049102783,-139.356521606,-131.205505371,276.298004150,-136.617385864,-113.519790649,285.393035889,-138.626846313,19.447515488,36.724082947,93.674301147,39.772396088,53.152656555,80.252990723,-18.926647186,98.415611267,94.995544434,-11.517757416,99.050369263,124.030670166,-6.108114243,97.375000000,67.104217529,-20.755722046,62.528629303,94.918937683,-15.274382591,63.514686584,122.376068115,-5.534212589,52.280017853,65.975814819,28.039497375,42.303821564,96.133857727,40.792602539,57.440811157,100.654724121,26.221891403,57.302974701,97.170669556,40.417606354,55.796283722,107.325225830,43.639320374,57.632266998,94.896926880,
3033,71.352317810,-6.468330860,93.913230896,53.530403137,-15.559488297,98.020706177,70.922050476,-22.641138077,105.511741638,144.827087402,-253.662414551,-1591.224609375,130.934600830,-239.520462036,-1590.036010742,150.179275513,-234.331130981,-1590.692871094,-130.696334839,296.070037842,-139.294631958,-131.222213745,276.314575195,-136.568115234,-113.537872314,285.413452148,-138.573989868,19.504673004,36.616989136,93.545448303,39.824810028,53.057975769,80.132102966,-18.880256653,98.300819397,94.912513733,-11.467451096,98.917846680,123.947013855,-6.065378666,97.280792236,67.018592834,-20.702959061,62.413562775,94.812606812,-15.217993736,63.382587433,122.269599915,-5.483631611,52.186656952,65.860588074,28.096029282,42.196636200,96.007385254,40.847057343,57.332923889,100.536514282,26.275896072,57.194786072,97.054321289,40.473281860,55.683959961,107.205909729,43.692955017,57.528663635,94.778373718,
3034,71.366828918,-6.448416710,93.720138550,53.552604675,-15.532772064,97.858306885,70.956443787,-22.614868164,105.321640015,144.827133179,-253.661224365,-1591.225708008,130.935134888,-239.519836426,-1590.038085938,150.180404663,-234.330764771,-1590.699340820,-130.691864014,296.035339355,-139.372283936,-131.219406128,276.280456543,-136.646087646,-113.532699585,285.377349854,-138.652236938,19.490987778,36.566040039,93.461425781,39.812335968,53.005340576,80.047904968,-18.888282776,98.253341675,94.830001831,-11.474805832,98.869338989,123.864349365,-6.074098587,97.232490540,66.935897827,-20.714265823,62.366268158,94.729728699,-15.228639603,63.334449768,122.186691284,-5.496469498,52.138317108,65.777381897,28.082904816,42.144878387,95.923278809,40.835407257,57.279949188,100.452316284,26.264165878,57.143165588,96.970466614,40.461627960,55.630935669,107.121688843,43.681209564,57.475490570,94.694114685,
3035,71.397415161,-6.434651375,93.551818848,53.588241577,-15.518159866,97.709045410,71.001502991,-22.600381851,105.153144836,144.825836182,-253.661224365,-1591.222778320,130.933181763,-239.519332886,-1590.035766602,150.181365967,-234.331024170,-1590.700927734,-130.675643921,296.009185791,-139.439880371,-131.208282471,276.257171631,-136.700485229,-113.517929077,285.352905273,-138.714645386,19.497524261,36.679626465,93.553314209,39.819519043,53.107715607,80.127120972,-18.874767303,98.372108459,94.884155273,-11.458685875,99.006614685,123.917541504,-6.063137054,97.331253052,66.989593506,-20.704763412,62.485168457,94.808021545,-15.216614723,63.471031189,122.263763428,-5.490623474,52.236255646,65.861053467,28.090265274,42.259136200,96.010787964,40.844860077,57.395793915,100.528579712,26.273298264,57.258335114,97.048088074,40.471473694,55.751274109,107.199089050,43.690170288,57.587196350,94.769989014,
3036,71.397605896,-6.434835911,93.418983459,53.596969604,-15.520973206,97.604827881,71.019973755,-22.600780487,105.022575378,144.827682495,-253.662261963,-1591.222778320,130.932876587,-239.521377563,-1590.032104492,150.176071167,-234.331115723,-1590.695190430,-130.714187622,296.009307861,-139.404663086,-131.243240356,276.256683350,-136.661468506,-113.555206299,285.355133057,-138.676864624,19.495386124,36.747295380,93.640991211,39.815048218,53.176235199,80.212249756,-18.887086868,98.433723450,94.959259033,-11.471886635,99.074851990,123.992622375,-6.074536800,97.389755249,67.065238953,-20.711168289,62.546455383,94.889755249,-15.223926544,63.538337708,122.345436096,-5.494579792,52.294651031,65.945152283,28.087150574,42.328685760,96.097526550,40.839126587,57.468280792,100.612861633,26.267683029,57.327777863,97.131996155,40.465835571,55.824939728,107.283744812,43.684558868,57.659084320,94.854415894,
