Number of frames: 3884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frequency: 100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Units: mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frame,Digitizing Probe R00,Digitizing Probe R01,Digitizing Probe R02,Digitizing Probe R10,Digitizing Probe R11,Digitizing Probe R12,Digitizing Probe R20,Digitizing Probe R21,Digitizing Probe R22,Digitizing Probe x,Digitizing Probe y,Digitizing Probe z,Digitizing Probe Error,HumMarker R00,HumMarker R01,HumMarker R02,HumMarker R10,HumMarker R11,HumMarker R12,HumMarker R20,HumMarker R21,HumMarker R22,HumMarker x,HumMarker y,HumMarker z,HumMarker Error,StemMarker R00,StemMarker R01,StemMarker R02,StemMarker R10,StemMarker R11,StemMarker R12,StemMarker R20,StemMarker R21,StemMarker R22,StemMarker x,StemMarker y,StemMarker z,StemMarker Error
943,0.820949256,0.496636957,0.281769514,0.569296062,-0.67379421,-0.471066207,-0.04409422,0.547131717,-0.835884333,27.097435,35.28127289,84.29228973,0.309726089,-0.70112884,0.711594999,-0.045286976,0.710495651,0.702576816,0.039771114,0.060118504,-0.004291525,-0.998181999,141.9741516,-242.5062103,-1590.657227,0.143897459,-0.031697251,0.998592913,0.042513952,-0.989950299,-0.037231117,0.136426434,0.137817323,-0.037762359,0.989737511,-125.1220398,285.8789063,-138.2978973,0.107958347
944,0.821291149,0.496528208,0.280963808,0.56879127,-0.674445927,-0.470743299,-0.044242427,0.546427011,-0.836337328,27.23756218,35.33374786,84.2840271,0.312298208,-0.701164246,0.71159488,-0.04473798,0.710471928,0.702580571,0.040126991,0.059986193,-0.00364947,-0.998192549,141.9772797,-242.5058899,-1590.659424,0.144409046,-0.031694405,0.998593152,0.042509373,-0.990090191,-0.037189215,0.135419071,0.136809468,-0.037796088,0.989876032,-125.1519318,285.9610901,-138.0982971,0.108650781
945,0.821610153,0.496095538,0.280795455,0.568362117,-0.675026774,-0.470428973,-0.043833256,0.546102703,-0.83657068,27.40205956,35.46744919,84.26686096,0.313324004,-0.701176107,0.711590946,-0.044613812,0.710474789,0.702584565,0.040006395,0.059813164,-0.003645462,-0.99820292,141.9753876,-242.5058899,-1590.658569,0.144895911,-0.03157289,0.998580992,0.042885326,-0.990103185,-0.037117347,0.135343641,0.136743382,-0.038187712,0.989870131,-125.1790314,285.9609985,-138.0760345,0.108439587
946,0.821831942,0.495534241,0.28113699,0.568070412,-0.675087214,-0.470694333,-0.043453172,0.54653728,-0.836306632,27.5206089,35.58211136,84.22406006,0.310420007,-0.701231182,0.711518943,-0.044895854,0.710387945,0.702657342,0.040268302,0.060198065,-0.003656087,-0.998179734,141.9736633,-242.5071106,-1590.65918,0.144147456,-0.031441107,0.998599708,0.042543806,-0.990090549,-0.036945254,0.135483369,0.136865452,-0.037862472,0.98986572,-125.1528778,285.9454956,-138.1330109,0.107904837
947,0.82237643,0.494701892,0.281010807,0.567342103,-0.6760149,-0.470241159,-0.042661693,0.546144545,-0.83660394,27.72207832,35.76049423,84.18463135,0.314989209,-0.701172709,0.71157074,-0.044987902,0.710459232,0.7026034,0.0399523,0.060037538,-0.003948607,-0.998188317,141.9723358,-242.5083008,-1590.660522,0.145132795,-0.031534839,0.998601675,0.042429917,-0.990025222,-0.037039772,0.135934606,0.137316108,-0.03772001,0.989808798,-125.1461639,285.9172974,-138.1930695,0.107774362
948,0.822950184,0.494448006,0.279775262,0.566420853,-0.676118791,-0.471201509,-0.043823361,0.546245873,-0.836477697,27.87952423,35.8885994,84.07292175,0.314094633,-0.701098263,0.711634815,-0.045134123,0.710540652,0.702536702,0.039675768,0.059943035,-0.004253017,-0.998192728,141.9688416,-242.5080109,-1590.661133,0.144360363,-0.031712733,0.998600543,0.042323109,-0.990002155,-0.037206098,0.136057109,0.137441382,-0.037585225,0.989796579,-125.130661,285.8916931,-138.2620544,0.10799624
949,0.822730422,0.494640648,0.280080825,0.566763043,-0.676099002,-0.470818162,-0.043523442,0.546095908,-0.836591244,28.04695129,35.99868012,83.95126343,0.314322084,-0.701114357,0.711634159,-0.044894278,0.710554183,0.702537298,0.039422344,0.059594192,-0.004260245,-0.998213589,141.9685822,-242.507309,-1590.661499,0.14454025,-0.031667978,0.998589456,0.042616628,-0.990013838,-0.037198935,0.135973439,0.137366936,-0.037885051,0.989795446,-125.1807709,285.8907471,-138.2241058,0.108758166
950,0.822903275,0.494876266,0.279155374,0.566450596,-0.676229656,-0.471006602,-0.044316839,0.545720577,-0.836794555,28.20338821,36.07666397,83.77031708,0.313870996,-0.701178849,0.711595237,-0.044501316,0.710511863,0.702578485,0.039450485,0.059338447,-0.003956865,-0.99823004,141.9717407,-242.5071411,-1590.661865,0.145376563,-0.031424802,0.99857378,0.043161191,-0.990038395,-0.037027653,0.135841534,0.137245953,-0.038462441,0.989789963,-125.2345123,285.9216309,-138.1078339,0.107857883
951,0.822755754,0.495138049,0.279125929,0.566693187,-0.676596403,-0.470187336,-0.043952044,0.54502809,-0.837264895,28.29890442,36.19451523,83.64944458,0.315398604,-0.701206446,0.711554646,-0.044715874,0.710472643,0.702618718,0.039439883,0.059481841,-0.004113907,-0.998220921,141.9763947,-242.507431,-1590.660767,0.144513577,-0.031420879,0.998586833,0.042861562,-0.990007877,-0.036991529,0.136073917,0.137467131,-0.038157724,0.989771068,-125.2264023,285.893219,-138.1708832,0.108205386
952,0.822513044,0.495726675,0.278796285,0.567014158,-0.676502109,-0.469935983,-0.044353511,0.544609964,-0.837515891,28.3800602,36.27672577,83.47091675,0.314546436,-0.701145232,0.711588025,-0.045141883,0.710517347,0.7025823,0.0392836,0.059669632,-0.004530584,-0.998207867,141.9776001,-242.507019,-1590.662842,0.1437314,-0.03155037,0.998596311,0.042544179,-0.990004659,-0.037076216,0.136074081,0.137460455,-0.037825745,0.989784718,-125.1811905,285.8464661,-138.3138123,0.109523639
953,0.822214425,0.495649487,0.279812664,0.567489505,-0.676035166,-0.470034242,-0.043809019,0.545259655,-0.837121725,28.4668026,36.27823257,83.20742035,0.313997775,-0.701148331,0.711576283,-0.04527998,0.71048969,0.702594817,0.039558485,0.059962362,-0.004434596,-0.998190761,141.9779968,-242.5062408,-1590.663208,0.143820763,-0.031546634,0.998618424,0.042024072,-0.990028203,-0.036995277,0.135924667,0.137291566,-0.037317052,0.989827514,-125.1472244,285.855835,-138.3242035,0.109200135
954,0.822643995,0.49643597,0.277142823,0.566705287,-0.676646948,-0.470099956,-0.045846675,0.543783247,-0.837972522,28.48724365,36.27856445,83.03769684,0.313416988,-0.701136768,0.71159476,-0.045166984,0.710486472,0.702578127,0.039911542,0.06013418,-0.004107083,-0.99818182,141.979538,-242.5068665,-1590.658569,0.143418446,-0.031671464,0.99862498,0.041773684,-0.990045309,-0.037079077,0.135776997,0.137139231,-0.037057586,0.989858329,-125.1213913,285.9025269,-138.2482147,0.10890355
955,0.822005153,0.497081667,0.277880162,0.567722321,-0.676979721,-0.468390733,-0.044709221,0.542778373,-0.838685155,28.54857063,36.27322388,82.84511566,0.312417656,-0.701116145,0.711628258,-0.044959307,0.710518718,0.702545047,0.039919484,0.059993774,-0.003956234,-0.99819088,141.9771881,-242.5056458,-1590.658325,0.144690394,-0.031654503,0.998602509,0.042319853,-0.990046859,-0.037136257,0.135749996,0.137131885,-0.037601538,0.989838839,-125.1314621,285.9276428,-138.1878357,0.108489387
956,0.822306097,0.497953445,0.275418013,0.567107379,-0.677211165,-0.468800932,-0.046924897,0.541689456,-0.83926791,28.59576225,36.29185486,82.63661957,0.314836442,-0.701139212,0.711605787,-0.044957418,0.710514665,0.702566683,0.03961179,0.059773557,-0.004169525,-0.998203278,141.9750366,-242.5061798,-1590.65918,0.1444529,-0.031547971,0.99859947,0.042471074,-0.990014553,-0.037061181,0.136006147,0.137389705,-0.03775626,0.989797235,-125.164856,285.894928,-138.222229,0.108385026
957,0.822704315,0.498498708,0.273233801,0.566393673,-0.677766919,-0.468860596,-0.048537582,0.540491521,-0.839948237,28.60696411,36.34487915,82.45732117,0.316438407,-0.701068759,0.711657226,-0.045238405,0.710584998,0.702511907,0.039319158,0.059762284,-0.004580299,-0.998202085,141.9718018,-242.5077362,-1590.659912,0.143474162,-0.03168812,0.99858743,0.042649854,-0.990015745,-0.037222702,0.135953203,0.137348697,-0.037915926,0.989796817,-125.1367111,285.8517151,-138.3354645,0.10889551
958,0.82230407,0.498751968,0.273975372,0.567053735,-0.677919447,-0.467840999,-0.04760338,0.540066302,-0.840275109,28.58272743,36.28884506,82.27929688,0.316961735,-0.701120257,0.711604238,-0.045275632,0.710491002,0.702568471,0.040000521,0.06027377,-0.004122755,-0.998173356,141.9690704,-242.5079956,-1590.657593,0.143121019,-0.031648371,0.998604894,0.042269129,-0.990065753,-0.037118185,0.135617465,0.136997208,-0.037557147,0.989859223,-125.0960541,285.9008179,-138.2667694,0.109659627
959,0.82233429,0.500048876,0.271509558,0.566796362,-0.677875042,-0.468217224,-0.05008195,0.538921654,-0.840865731,28.63158989,36.24844742,82.07518768,0.312509954,-0.70118022,0.711587548,-0.044603173,0.710494518,0.702586532,0.039619453,0.059530299,-0.003909935,-0.998218834,141.9699249,-242.5086365,-1590.659058,0.145460069,-0.031408645,0.998593032,0.042725615,-0.990102708,-0.036934685,0.135397255,0.136784807,-0.0380501,0.989869714,-125.2097015,285.9261475,-138.1130524,0.109559134
960,0.822401524,0.500169635,0.271082997,0.566698253,-0.67827636,-0.467754453,-0.0500874,0.538304269,-0.841260791,28.63581085,36.29393005,81.97546387,0.316962034,-0.701123297,0.711614013,-0.045073994,0.710538864,0.70255667,0.039353527,0.059671555,-0.004435149,-0.998208165,141.9704895,-242.5078125,-1590.657593,0.14487502,-0.031590413,0.998582959,0.042827446,-0.990030408,-0.037146967,0.135867521,0.137265891,-0.03810836,0.98980093,-125.1701279,285.8625793,-138.2818909,0.109376632
961,0.822504342,0.500291407,0.2705459,0.566529453,-0.678579509,-0.467519224,-0.05030895,0.537808836,-0.841564417,28.60579109,36.26580429,81.88986969,0.315359682,-0.701114953,0.711612344,-0.045230668,0.710512757,0.702559531,0.039771602,0.060079195,-0.004252506,-0.998184562,141.9745789,-242.5074005,-1590.661499,0.143527612,-0.031671051,0.998591483,0.04256808,-0.990010202,-0.037196353,0.136000901,0.137392715,-0.037835542,0.989793777,-125.1161118,285.8843994,-138.2846375,0.109394558
962,0.82262665,0.500764132,0.269296646,0.566251695,-0.678702235,-0.467677653,-0.051423959,0.537213743,-0.841877043,28.62600517,36.23206329,81.79724884,0.313578486,-0.701159537,0.711593151,-0.044838198,0.710492671,0.702580512,0.039759967,0.059795361,-0.003979128,-0.998202741,141.9761353,-242.5072784,-1590.663086,0.142535239,-0.031465486,0.998593748,0.042666309,-0.990088165,-0.03698647,0.135489956,0.136877507,-0.03798015,0.989859641,-125.1702347,285.9179382,-138.1712341,0.109361969
963,0.822849214,0.501094997,0.267997861,0.565841973,-0.679049253,-0.467669725,-0.052363213,0.536466122,-0.842295766,28.61866188,36.21676636,81.77303314,0.317148149,-0.701198876,0.711569965,-0.044590905,0.710459888,0.702605546,0.039902166,0.059722997,-0.003700695,-0.998208106,141.9770813,-242.5068207,-1590.659424,0.144110173,-0.031493943,0.998578906,0.042991683,-0.990124881,-0.037048236,0.135204077,0.136604711,-0.038309023,0.989884615,-125.1941071,285.948761,-138.0828247,0.10930939
964,0.822895944,0.500882685,0.268251508,0.565785348,-0.678932488,-0.467907697,-0.052242182,0.536812127,-0.842082918,28.61436653,36.23081207,81.72934723,0.317432582,-0.70114851,0.711602867,-0.044857416,0.710493207,0.702571213,0.039913885,0.059918363,-0.003885331,-0.998195708,141.9765167,-242.5072784,-1590.661743,0.144322947,-0.031573404,0.998587728,0.042727415,-0.990045309,-0.037112527,0.135767967,0.137161955,-0.038015418,0.989818871,-125.1506271,285.932312,-138.1629181,0.109454341
965,0.822823048,0.501044631,0.268172741,0.565851033,-0.678584337,-0.468333155,-0.052677978,0.53710109,-0.841871381,28.63791084,36.25639343,81.70438385,0.315005153,-0.70115447,0.711593986,-0.044904158,0.71050781,0.702578425,0.039524574,0.059674144,-0.004191922,-0.998209059,141.975647,-242.5068665,-1590.661865,0.143332809,-0.031556439,0.998590648,0.042672541,-0.989994884,-0.037102345,0.136137649,0.13752903,-0.037949577,0.989770472,-125.1825256,285.8898621,-138.2178802,0.109792963
966,0.822853744,0.501115382,0.267945945,0.565773487,-0.678467095,-0.468596697,-0.053028509,0.537183225,-0.841796994,28.64711762,36.26567078,81.69717407,0.316028893,-0.701148152,0.711600721,-0.044895533,0.710523486,0.702570975,0.039375611,0.059562013,-0.004291193,-0.998215377,141.9741364,-242.5074921,-1590.661987,0.143860191,-0.031574257,0.998581171,0.042881772,-0.989997923,-0.037147515,0.136103436,0.137503266,-0.038155496,0.989766121,-125.1923218,285.877655,-138.2324219,0.109593213
967,0.82299608,0.500731826,0.26822564,0.565578759,-0.678346992,-0.469005316,-0.05289584,0.537692308,-0.841480255,28.63904762,36.2619133,81.68106842,0.313741684,-0.701179087,0.711560488,-0.045050312,0.710468352,0.702612162,0.039633855,0.059854787,-0.004216389,-0.998198152,141.9753265,-242.5084839,-1590.664673,0.143908739,-0.031536862,0.998600125,0.042463399,-0.990021944,-0.037047207,0.135956198,0.137339041,-0.037752066,0.989804447,-125.1696091,285.8798218,-138.2515869,0.109384738
968,0.823082447,0.500838101,0.267761916,0.56539607,-0.678213418,-0.469418585,-0.053503018,0.537761748,-0.841397464,28.66683388,36.27050018,81.66129303,0.314486682,-0.701194286,0.711557209,-0.044865388,0.710477352,0.70261538,0.039415218,0.059569295,-0.004238118,-0.998215199,141.9734344,-242.5075226,-1590.664673,0.144907087,-0.031538967,0.99859333,0.042622142,-0.989995241,-0.03707825,0.13614212,0.137530968,-0.037901934,0.989772022,-125.2120285,285.8764954,-138.2225647,0.108396359
969,0.823101938,0.500734329,0.267896235,0.565377712,-0.678190172,-0.469474316,-0.053397302,0.537887752,-0.841323674,28.672966,36.29201126,81.66287994,0.315806359,-0.701214552,0.711533904,-0.044918995,0.710453808,0.702638865,0.039422099,0.059611984,-0.004269523,-0.998212516,141.9745331,-242.5074463,-1590.664673,0.144327819,-0.031536318,0.998596549,0.042549118,-0.989971399,-0.037072245,0.136316895,0.137702972,-0.037823476,0.98975116,-125.214447,285.8683777,-138.2368774,0.108770289
970,0.823481381,0.500306726,0.267528594,0.564791381,-0.678239524,-0.47010833,-0.053749893,0.538223326,-0.841086566,28.67995262,36.299366,81.63994598,0.314470112,-0.701106906,0.711632073,-0.04504361,0.710539877,0.702539682,0.0396371,0.059851956,-0.004215437,-0.99819833,141.9757843,-242.5053101,-1590.662964,0.143318728,-0.031630978,0.998600602,0.042383168,-0.9899984,-0.03713508,0.136103392,0.13748683,-0.037654188,0.989787638,-125.1417999,285.8930969,-138.2496338,0.108904861
971,0.823751092,0.500005782,0.267260849,0.564394593,-0.678484976,-0.470230669,-0.05378557,0.538193583,-0.841103256,28.71336937,36.32570648,81.6188736,0.317903459,-0.701162696,0.711583018,-0.044950038,0.710488319,0.702589929,0.039669875,0.059809852,-0.004121442,-0.998201251,141.9752808,-242.5049286,-1590.663574,0.143741518,-0.031504825,0.998601317,0.042460211,-0.990095496,-0.036995072,0.135433599,0.136814997,-0.037772849,0.989876151,-125.1692352,285.8968811,-138.2189178,0.108413503
972,0.823913872,0.500202,0.266390383,0.564094424,-0.678699493,-0.470281243,-0.054436609,0.537740588,-0.841351151,28.74536896,36.33903122,81.59074402,0.317795604,-0.701191664,0.711566925,-0.044752315,0.710472584,0.702606976,0.039650112,0.059656996,-0.003992965,-0.998210967,141.9740601,-242.5061646,-1590.664307,0.144701466,-0.031501945,0.998583376,0.042881966,-0.990086675,-0.037051905,0.135482609,0.136879548,-0.038188897,0.989851296,-125.1986389,285.9107056,-138.1626892,0.108350232
973,0.824347675,0.500172615,0.265100658,0.56335938,-0.678969204,-0.470772862,-0.055472523,0.537427425,-0.841483533,28.77202225,36.37130737,81.54103088,0.317566216,-0.70115447,0.711589217,-0.044981208,0.710499287,0.702583313,0.0395923,0.059776492,-0.004198798,-0.99820298,141.9736633,-242.5042725,-1590.66394,0.144756973,-0.031537622,0.998580933,0.042913701,-0.990005016,-0.037113972,0.13606137,0.137460977,-0.038193725,0.989770532,-125.1692429,285.8841858,-138.2379303,0.10843575
974,0.824787557,0.500131905,0.263805747,0.562646568,-0.679574192,-0.470752329,-0.056162693,0.53670007,-0.841901839,28.81295776,36.36729813,81.4805603,0.316610336,-0.701127231,0.711623371,-0.044863526,0.710516453,0.702550173,0.03987015,0.05989141,-0.003922226,-0.998197138,141.9715424,-242.5057678,-1590.663818,0.144050702,-0.031540181,0.998590291,0.042691257,-0.990066648,-0.037069093,0.135624021,0.137015373,-0.037989587,0.98984015,-125.1441727,285.9272461,-138.1746521,0.108276479
975,0.824685037,0.500703514,0.263041049,0.562779009,-0.680111945,-0.469816506,-0.056341406,0.535484612,-0.842663527,28.85948944,36.37966156,81.43932343,0.315834761,-0.701126814,0.711643815,-0.044545002,0.710532963,0.702530861,0.039915305,0.059699722,-0.003665002,-0.998209655,141.9721832,-242.5068665,-1590.662842,0.14369753,-0.031540859,0.99856329,0.043319337,-0.990110338,-0.037142742,0.135284737,0.136699364,-0.038623922,0.989859343,-125.1673126,285.9663391,-138.0730438,0.1082514
976,0.825036943,0.500631273,0.262073159,0.56221503,-0.680603921,-0.469779283,-0.056818187,0.534926713,-0.842985809,28.9481945,36.41438675,81.33784485,0.315771043,-0.701148808,0.711637557,-0.044299379,0.710536957,0.702537537,0.039728098,0.059393976,-0.003621039,-0.998228073,141.9726563,-242.506546,-1590.661499,0.144676998,-0.031524643,0.998551846,0.043594465,-0.990076005,-0.037173867,0.135527298,0.136951596,-0.038889382,0.989814103,-125.2150497,285.9707947,-138.0202942,0.107759155
977,0.825653374,0.500392497,0.260583878,0.561183155,-0.680892467,-0.470594227,-0.058052208,0.534782946,-0.842992961,29.00648117,36.51304245,81.19766998,0.317378253,-0.701093316,0.711659014,-0.044828568,0.71059221,0.70251143,0.039195664,0.059386529,-0.004375012,-0.998225451,141.9747162,-242.5072021,-1590.660278,0.144240677,-0.031611104,0.998547971,0.043620277,-0.989978969,-0.03728966,0.13620244,0.137631252,-0.038877647,0.989720225,-125.1919022,285.8754578,-138.2333221,0.108147882
978,0.825978041,0.500329971,0.259673268,0.560692132,-0.681662977,-0.470063746,-0.058177337,0.533859074,-0.843569696,29.00925636,36.55348206,81.12463379,0.319394201,-0.701138139,0.71160686,-0.044955388,0.710511565,0.702565789,0.039681911,0.059822038,-0.004118822,-0.998200536,141.9752808,-242.506424,-1590.660767,0.142878458,-0.031552792,0.998570085,0.04315256,-0.990039885,-0.037151635,0.135796994,0.137206018,-0.038437981,0.98979646,-125.1573029,285.900238,-138.214325,0.108739652
979,0.825875521,0.500146925,0.260351002,0.560911179,-0.681643963,-0.469830006,-0.057517342,0.534054875,-0.843491018,29.03864288,36.56533814,80.9839859,0.318308592,-0.70110321,0.71162504,-0.045211349,0.710514069,0.702547431,0.039960213,0.060199808,-0.004107066,-0.998177886,141.973465,-242.505249,-1590.65979,0.143460914,-0.031643469,0.998598933,0.042412743,-0.990041733,-0.037139472,0.135786578,0.137171522,-0.037693627,0.989829838,-125.1001053,285.9074097,-138.2551727,0.109134093
980,0.825766265,0.500597239,0.259831727,0.561013579,-0.68157953,-0.469801188,-0.058085181,0.533715069,-0.843667209,29.10582733,36.57170868,80.83036804,0.317097455,-0.701074958,0.711665809,-0.045006532,0.710569203,0.702505946,0.03970845,0.059876505,-0.004141655,-0.998197198,141.9742584,-242.5034943,-1590.660767,0.142877877,-0.031680841,0.998585641,0.04269715,-0.990035594,-0.037216511,0.13581036,0.137207314,-0.037969112,0.989814401,-125.1287231,285.9094238,-138.223465,0.109736085
981,0.825830817,0.50085324,0.259132236,0.560844839,-0.681569338,-0.470017374,-0.058793154,0.533487797,-0.843761921,29.15363312,36.58380127,80.69744873,0.314861119,-0.701186061,0.711561024,-0.044933081,0.710467935,0.702612221,0.039640207,0.059776954,-0.004128352,-0.998203218,141.9754791,-242.5044861,-1590.6604,0.143569991,-0.03149214,0.998581946,0.042921845,-0.990053236,-0.03705702,0.1357252,0.137123302,-0.038220637,0.989816308,-125.1826401,285.8911438,-138.2108765,0.109624282
982,0.826312065,0.501135767,0.257043391,0.559963822,-0.682047129,-0.470374554,-0.060405809,0.532611191,-0.844201684,29.13768387,36.61703873,80.66253662,0.317645162,-0.701161444,0.71156615,-0.045234814,0.710463047,0.702606499,0.039829705,0.060123745,-0.004210609,-0.998182058,141.9753571,-242.5053558,-1590.660156,0.144104391,-0.031680375,0.998587608,0.042652089,-0.990024805,-0.037212916,0.135890126,0.137285396,-0.037921578,0.9898054,-125.131424,285.8813171,-138.2780609,0.108380944
983,0.826723456,0.501459956,0.255080819,0.559200227,-0.682575285,-0.470516831,-0.061833486,0.531628549,-0.844717503,29.20178032,36.62236023,80.62921906,0.319340765,-0.701125801,0.711627662,-0.044818193,0.71053195,0.702545285,0.039679602,0.059723914,-0.004024364,-0.998206854,141.9762878,-242.5066834,-1590.661133,0.143467993,-0.031593572,0.998579085,0.042913713,-0.990099669,-0.037142467,0.135362461,0.13676405,-0.03821227,0.989866316,-125.1643829,285.9169312,-138.1737213,0.108993977
