Number of frames: 3950
Frequency: 100
Units: mm

Frame,Digitizing Probe R00,Digitizing Probe R01,Digitizing Probe R02,Digitizing Probe R10,Digitizing Probe R11,Digitizing Probe R12,Digitizing Probe R20,Digitizing Probe R21,Digitizing Probe R22,Digitizing Probe x,Digitizing Probe y,Digitizing Probe z,Digitizing Probe Error,HumTracker R00,HumTracker R01,HumTracker R02,HumTracker R10,HumTracker R11,HumTracker R12,HumTracker R20,HumTracker R21,HumTracker R22,HumTracker x,HumTracker y,HumTracker z,HumTracker Error,StemTracker R00,StemTracker R01,StemTracker R02,StemTracker R10,StemTracker R11,StemTracker R12,StemTracker R20,StemTracker R21,StemTracker R22,StemTracker x,StemTracker y,StemTracker z,StemTracker Error
1559, 0.400717586, 0.911843956,-0.089252070, 0.894563198,-0.410439253,-0.176907390,-0.197944507,-0.008951709,-0.980172336,10.497211456,21.960863113,47.430702209, 0.321208954,-0.717011809, 0.695490479, 0.046766080, 0.695625484, 0.718226492,-0.015994104,-0.044712387, 0.021063717,-0.998777807,133.327545166,-93.323348999,-1460.961181641, 0.130790442,,,,,,,,,,,,,,
1560, 0.399578243, 0.912476957,-0.087880671, 0.894968688,-0.409059227,-0.178049296,-0.198414281,-0.007505825,-0.980089486,10.445476532,21.816097260,47.307445526, 0.320357889,-0.716944158, 0.695557594, 0.046805110, 0.695687592, 0.718163431,-0.016128697,-0.044832155, 0.020998359,-0.998773813,133.325805664,-93.322647095,-1460.961181641, 0.130767822,,,,,,,,,,,,,,
1561, 0.398095816, 0.913397849,-0.084995136, 0.895812392,-0.407036155,-0.178442627,-0.197585195,-0.005102430,-0.980272412,10.298000336,21.582475662,47.152679443, 0.321904987,-0.716917455, 0.695600629, 0.046573408, 0.695739686, 0.718119860,-0.015817659,-0.044448063, 0.021063013,-0.998789668,133.323562622,-93.322631836,-1460.962158203, 0.131184340,,,,,,,,,,,,,,
1562, 0.397235155, 0.914014220,-0.082354352, 0.896613896,-0.405668586,-0.177528992,-0.195672587,-0.003319305,-0.980663657,10.102993965,21.361139297,46.912620544, 0.319379121,-0.716931164, 0.695564032, 0.046907488, 0.695699513, 0.718153477,-0.016054103,-0.044853434, 0.021123830,-0.998770237,133.323333740,-93.324195862,-1460.964233398, 0.131315753,,,,,,,,,,,,,,
1563, 0.398166776, 0.913676381,-0.081600569, 0.896697521,-0.406428605,-0.175354853,-0.193382397,-0.003350550,-0.981117725,10.010383606,21.237985611,46.793014526, 0.322379827,-0.716936290, 0.695561111, 0.046873081, 0.695684969, 0.718162119,-0.016296847,-0.044997927, 0.020925097,-0.998767912,133.325225830,-93.325637817,-1460.965332031, 0.131520748,,,,,,,,,,,,,,
1564, 0.398194134, 0.913764417,-0.080474332, 0.896982849,-0.406235218,-0.174340963,-0.191998065,-0.002762547,-0.981391430, 9.952010155,21.132320404,46.714809418, 0.320508063,-0.716988146, 0.695522428, 0.046653517, 0.695649624, 0.718200445,-0.016117817,-0.044716876, 0.020898215,-0.998781145,133.325851440,-93.322792053,-1460.963378906, 0.131350666,,,,,,,,,,,,,,
1565, 0.397642642, 0.914086938,-0.079532266, 0.897418082,-0.405511886,-0.173784137,-0.191105083,-0.002269715,-0.981566966, 9.898158073,20.999011993,46.592266083, 0.322170883,-0.716924965, 0.695571125, 0.046896137, 0.695699215, 0.718150139,-0.016213736,-0.044956278, 0.021001574,-0.998768151,133.327835083,-93.321334839,-1460.963134766, 0.131273866,,,,,,,,,,,,,,
1566, 0.397363096, 0.914389253,-0.077426903, 0.897748649,-0.404835880,-0.173652828,-0.190131456,-0.000506675,-0.981758535, 9.808964729,20.905035019,46.408290863, 0.321861029,-0.716943502, 0.695581138, 0.046463568, 0.695684969, 0.718156278,-0.016553812,-0.044882622, 0.020455858,-0.998782814,133.329727173,-93.323265076,-1460.960205078, 0.131031558,,,,,,,,,,,,,,
1567, 0.396759808, 0.914768398,-0.076028608, 0.898006916,-0.403977603,-0.174314573,-0.190171331, 0.000886796,-0.981750488, 9.715491295,20.785476685,46.262187958, 0.321018606,-0.716945887, 0.695559144, 0.046755400, 0.695686281, 0.718163788,-0.016169010,-0.044824537, 0.020934785,-0.998775542,133.329284668,-93.322586060,-1460.960449219, 0.130514637,,,,,,,,,,,,,,
1568, 0.395955652, 0.915188313,-0.075162627, 0.898361385,-0.403023064,-0.174697235,-0.190173149, 0.001649153,-0.981749117, 9.649134636,20.724004745,46.221958160, 0.320776463,-0.716895103, 0.695606649, 0.046827074, 0.695735872, 0.718115985,-0.016156975,-0.044866171, 0.020996420,-0.998772323,133.330642700,-93.320877075,-1460.960449219, 0.131307244,,,,,,,,,,,,,,
1569, 0.395430088, 0.915468931,-0.074509367, 0.898420572,-0.402380198,-0.175871074,-0.190985605, 0.002603963,-0.981589377, 9.606463432,20.699031830,46.201255798, 0.321573436,-0.716932714, 0.695568383, 0.046820343, 0.695703685, 0.718150258,-0.016016161,-0.044764377, 0.021090576,-0.998774946,133.329208374,-93.321487427,-1460.963500977, 0.130767509,,,,,,,,,,,,,,
1570, 0.395048708, 0.915666759,-0.074100286, 0.898388445,-0.401923954,-0.177074417,-0.191923857, 0.003382180,-0.981404006, 9.555229187,20.677013397,46.191623688, 0.321724743,-0.716941953, 0.695575178, 0.046576593, 0.695705712, 0.718148530,-0.016009826,-0.044584949, 0.020925486,-0.998786449,133.325759888,-93.323692322,-1460.961914063, 0.130845368,,,,,,,,,,,,,,
1571, 0.394802839, 0.915778399,-0.074030958, 0.898442805,-0.401668400,-0.177378073,-0.192174911, 0.003516779,-0.981354356, 9.499151230,20.666217804,46.200897217, 0.321022153,-0.717016935, 0.695508599, 0.046416130, 0.695633769, 0.718217194,-0.016051609,-0.044500899, 0.020779353,-0.998793244,133.325805664,-93.323547363,-1460.961791992, 0.131202251,,,,,,,,,,,,,,
1572, 0.395054579, 0.915675163,-0.073964775, 0.898374438,-0.401903301,-0.177192107,-0.191977113, 0.003552483,-0.981392980, 9.456534386,20.646938324,46.193851471, 0.321794629,-0.716927052, 0.695599794, 0.046437908, 0.695718408, 0.718131602,-0.016212925,-0.044626240, 0.020684222,-0.998789608,133.323028564,-93.323020935,-1460.961669922, 0.131560728,,,,,,,,,,,,,,
1573, 0.395729780, 0.915375650,-0.074062809, 0.898078978,-0.402584791,-0.177142769,-0.191968739, 0.003586417,-0.981394470, 9.416056633,20.645017624,46.198909760, 0.321719736,-0.716934383, 0.695604801, 0.046249855, 0.695730507, 0.718125463,-0.015965559,-0.044318918, 0.020731177,-0.998802304,133.323028564,-93.323348999,-1460.965698242, 0.131046131,,,,,,,,,,,,,,
1574, 0.396176308, 0.915156424,-0.074384168, 0.897891402,-0.403085202,-0.176955476,-0.191925108, 0.003316663,-0.981403947, 9.399016380,20.626581192,46.184627533, 0.320702672,-0.716944516, 0.695567071, 0.046657983, 0.695696831, 0.718155861,-0.016064383,-0.044681560, 0.020942541,-0.998781741,133.325225830,-93.323982239,-1460.964965820, 0.130810112,,,,,,,,,,,,,,
1575, 0.396784782, 0.914885163,-0.074478038, 0.897824883,-0.403703660,-0.175880000,-0.190977052, 0.002918269,-0.981590152, 9.369613647,20.627542496,46.175239563, 0.320728034,-0.716930270, 0.695589542, 0.046541885, 0.695719242, 0.718135357,-0.016011136,-0.044560548, 0.020901218,-0.998788059,133.325790405,-93.323638916,-1460.963745117, 0.131145880,,,,,,,,,,,,,,
1576, 0.397290260, 0.914707482,-0.073963739, 0.897979081,-0.404107034,-0.174158141,-0.189193025, 0.002773444,-0.981935978, 9.327632904,20.607995987,46.103752136, 0.319844842,-0.717000544, 0.695519626, 0.046504445, 0.695655346, 0.718200684,-0.015855666,-0.044427451, 0.020982545,-0.998792231,133.330200195,-93.323493958,-1460.965942383, 0.131280303,,,,,,,,,,,,,,
1577, 0.397693455, 0.914530218,-0.073988572, 0.897921801,-0.404509306,-0.173518509,-0.188617006, 0.002571227,-0.982047319, 9.293540955,20.605150223,46.014804840, 0.320070565,-0.716998041, 0.695536196, 0.046294704, 0.695664167, 0.718190432,-0.015932318,-0.044329919, 0.020782128,-0.998800755,133.332244873,-93.322898865,-1460.963012695, 0.130881727,,,,,,,,,,,,,,
1578, 0.397889972, 0.914433122,-0.074132212, 0.898080349,-0.404732406,-0.172172323,-0.187443793, 0.001928958,-0.982273459, 9.270243645,20.593660355,45.944549561, 0.320332229,-0.716950476, 0.695585310, 0.046293415, 0.695694625, 0.718151450,-0.016352631,-0.044620335, 0.020482054,-0.998794019,133.333435059,-93.323204041,-1460.964233398, 0.130805030,,,,,,,,,,,,,,
1579, 0.398033470, 0.914414227,-0.073593266, 0.898150086,-0.404773474,-0.171711549,-0.186804086, 0.002249144,-0.982394636, 9.220263481,20.562286377,45.867439270, 0.320087403,-0.716942847, 0.695590615, 0.046332527, 0.695706904, 0.718142748,-0.016215425,-0.044552665, 0.020608325,-0.998794496,133.333374023,-93.321716309,-1460.965576172, 0.131936044,,,,,,,,,,,,,,
1580, 0.398145407, 0.914343894,-0.073861592, 0.897949219,-0.404932052,-0.172386959,-0.187529877, 0.002311121,-0.982256234, 9.205687523,20.564065933,45.830196381, 0.321429640,-0.716927826, 0.695614934, 0.046200320, 0.695713580, 0.718128681,-0.016549436,-0.044689804, 0.020277437,-0.998795092,133.331329346,-93.321662903,-1460.965087891, 0.130605206,,,,,,,,,,,,,,
1581, 0.398067564, 0.914368093,-0.073981009, 0.897939205,-0.404877573,-0.172566757,-0.187742800, 0.002262785,-0.982215583, 9.185526848,20.540174484,45.826442719, 0.319686025,-0.716922581, 0.695614815, 0.046281580, 0.695724726, 0.718122661,-0.016335065,-0.044598769, 0.020488264,-0.998794854,133.330154419,-93.322868347,-1460.963867188, 0.131426081,,,,,,,,,,,,,,
1582, 0.397964299, 0.914394557,-0.074208848, 0.898051798,-0.404819846,-0.172115952,-0.187423110, 0.001852619,-0.982277572, 9.150827408,20.490453720,45.857440948, 0.321570009,-0.716963470, 0.695564270, 0.046407793, 0.695685446, 0.718165159,-0.016139802,-0.044554733, 0.020713577,-0.998792171,133.326431274,-93.322608948,-1460.961303711, 0.131067604,,,,,,,,,,,,,,
1583, 0.397824764, 0.914370894,-0.075241439, 0.897950172,-0.404876113,-0.172513232,-0.188204542, 0.001066972,-0.982129276, 9.114683151,20.440092087,45.853412628, 0.320928186,-0.716946602, 0.695570946, 0.046569187, 0.695685327, 0.718160272,-0.016367216,-0.044828694, 0.020663079,-0.998781025,133.323852539,-93.323959351,-1460.963500977, 0.130879298,,,,,,,,,,,,,,
1584, 0.397871554, 0.914337933,-0.075394735, 0.898049772,-0.404951483,-0.171816275,-0.187629357, 0.000652586,-0.982239664, 9.047300339,20.376228333,45.854343414, 0.319754899,-0.716986895, 0.695552230, 0.046226814, 0.695666313, 0.718182087,-0.016213430,-0.044476558, 0.020533621,-0.998799443,133.323608398,-93.326126099,-1460.962890625, 0.131777376,,,,,,,,,,,,,,
1585, 0.397817105, 0.914394975,-0.074989222, 0.898159266,-0.404822230,-0.171548575,-0.187220469, 0.000892695,-0.982317507, 8.968409538,20.264230728,45.793415070, 0.319360167,-0.716990232, 0.695549250, 0.046219267, 0.695677221, 0.718178570,-0.015896901,-0.044250764, 0.020755768,-0.998804867,133.325042725,-93.325210571,-1460.963500977, 0.131962448,,,,,,,,,,,,,,
1586, 0.397625118, 0.914430857,-0.075567588, 0.898296714,-0.404742122,-0.171017304,-0.186968878, 0.000118661,-0.982365847, 8.917796135,20.158531189,45.717384338, 0.319875598,-0.716910958, 0.695604861, 0.046610195, 0.695725083, 0.718124151,-0.016256891,-0.044780280, 0.020773137,-0.998780847,133.327514648,-93.325286865,-1460.964965820, 0.132058650,,,,,,,,,,,,,,
1587, 0.397297949, 0.914629161,-0.074885525, 0.898691714,-0.404293746,-0.169999465,-0.185762227, 0.000241445,-0.982594669, 8.793835640,20.030517578,45.598800659, 0.319937080,-0.716892302, 0.695627391, 0.046561703, 0.695748150, 0.718102574,-0.016221972,-0.044720527, 0.020765811,-0.998783708,133.329101563,-93.324226379,-1460.963867188, 0.132283881,,,,,,,,,,,,,,
1588, 0.397356570, 0.914672732,-0.074037224, 0.899004221,-0.404194951,-0.168576032,-0.184117377, 0.000425012,-0.982904136, 8.643172264,19.937206268,45.454151154, 0.318447798,-0.716889501, 0.695638418, 0.046439022, 0.695751011, 0.718096912,-0.016348632,-0.044720460, 0.020589836,-0.998787344,133.331008911,-93.324615479,-1460.962036133, 0.131371230,,,,,,,,,,,,,,
1589, 0.398109198, 0.914369941,-0.073733799, 0.899003148,-0.404879719,-0.166930437,-0.182489499, 0.000169631,-0.983207822, 8.549594879,19.872488022,45.395927429, 0.320216179,-0.716941118, 0.695616663, 0.045965228, 0.695725143, 0.718124866,-0.016222926,-0.044293713, 0.020348283,-0.998811245,133.331817627,-93.324569702,-1460.964233398, 0.131232470,,,,,,,,,,,,,,
1590, 0.398199260, 0.914342344,-0.073589936, 0.899072707,-0.404942125,-0.166403592,-0.181949511, 0.000099082,-0.983307898, 8.512413025,19.794315338,45.315620422, 0.319507420,-0.716978073, 0.695549607, 0.046402965, 0.695659697, 0.718184650,-0.016383763,-0.044721615, 0.020533873,-0.998788476,133.331558228,-93.323471069,-1460.961914063, 0.131295949,,,,,,,,,,,,,,
1591, 0.398268402, 0.914349556,-0.073124081, 0.899063647,-0.404925346,-0.166493401,-0.181842968, 0.000565861,-0.983327389, 8.463680267,19.721456528,45.289985657, 0.320102632,-0.716908395, 0.695614696, 0.046503499, 0.695735574, 0.718115509,-0.016191792,-0.044658128, 0.020746106,-0.998786926,133.331573486,-93.322448730,-1460.958129883, 0.131964311,,,,,,,,,,,,,,
1592, 0.398386091, 0.914304972,-0.073040366, 0.898732960,-0.405024290,-0.168031067,-0.183214769, 0.001297457,-0.983072042, 8.440237045,19.706560135,45.258388519, 0.319563895,-0.716856956, 0.695678771, 0.046337619, 0.695779860, 0.718064189,-0.016559193,-0.044793263, 0.020370211,-0.998788595,133.330307007,-93.323310852,-1460.963500977, 0.132319883,,,,,,,,,,,,,,
1593, 0.398394465, 0.914329350,-0.072689161, 0.898388743,-0.404964179,-0.170005038,-0.184877098, 0.002425943,-0.982758641, 8.417633057,19.685914993,45.251770020, 0.319133520,-0.716934860, 0.695600450, 0.046308782, 0.695704758, 0.718138993,-0.016471308,-0.044713587, 0.020408386,-0.998791397,133.331146240,-93.324462891,-1460.968627930, 0.131316662,,,,,,,,,,,,,,
1594, 0.398094982, 0.914442658,-0.072904237, 0.898359478,-0.404707849,-0.170768559,-0.185662970, 0.002487894,-0.982610345, 8.392670631,19.627302170,45.326786041, 0.319996357,-0.716903389, 0.695618212, 0.046528354, 0.695735335, 0.718113542,-0.016288534,-0.044743244, 0.020694114,-0.998784184,133.330734253,-93.324890137,-1460.966918945, 0.131509781,,,,,,,,,,,,,,
1595, 0.397744745, 0.914507270,-0.073997162, 0.898246050,-0.404565334,-0.171700090,-0.186957672, 0.001825149,-0.982366323, 8.356948853,19.568542480,45.406532288, 0.319480181,-0.716936469, 0.695571721, 0.046712738, 0.695699394, 0.718151748,-0.016136246,-0.044770751, 0.020929359,-0.998778045,133.329864502,-93.325790405,-1460.967041016, 0.132073373,,,,,,,,,,,,,,
1596, 0.397681713, 0.914493144,-0.074508585, 0.897875547,-0.404595822,-0.173556089,-0.188861713, 0.002120643,-0.982001424, 8.326706886,19.529893875,45.402271271, 0.319398612,-0.716893911, 0.695611119, 0.046779424, 0.695728421, 0.718117714,-0.016399097,-0.045000523, 0.020789362,-0.998770654,133.328201294,-93.327842712,-1460.966552734, 0.131591216,,,,,,,,,,,,,,
1597, 0.397549629, 0.914589763,-0.074025989, 0.897916436,-0.404374272,-0.173860490,-0.188945234, 0.002649025,-0.981984019, 8.285964966,19.494941711,45.388717651, 0.318847865,-0.716903865, 0.695610166, 0.046640534, 0.695717871, 0.718124509,-0.016550383,-0.045006324, 0.020583617,-0.998774648,133.327148438,-93.325653076,-1460.968261719, 0.130670384,,,,,,,,,,,,,,
1598, 0.397410840, 0.914674103,-0.073729068, 0.897907197,-0.404180408,-0.174358606,-0.189281136, 0.003090143,-0.981918097, 8.235004425,19.449277878,45.360721588, 0.318079025,-0.716883421, 0.695642591, 0.046470266, 0.695751786, 0.718094110,-0.016438384,-0.044805266, 0.020547368,-0.998784423,133.330017090,-93.325469971,-1460.969116211, 0.130476937,,,,,,,,,,,,,,
1599, 0.397568017, 0.914677083,-0.072838947, 0.898205519,-0.404172033,-0.172834426,-0.187527150, 0.003289091,-0.982253909, 8.189085007,19.385879517,45.315315247, 0.320296675,-0.716905415, 0.695600808, 0.046755798, 0.695727944, 0.718123317,-0.016169045,-0.044823632, 0.020937642,-0.998775482,133.329193115,-93.325531006,-1460.968750000, 0.131816447,,,,,,,,,,,,,,
1600, 0.397520512, 0.914729416,-0.072440669, 0.898408413,-0.404053479,-0.172055990,-0.186654553, 0.003314476,-0.982420087, 8.145830154,19.337640762,45.245754242, 0.318909645,-0.716970623, 0.695522308, 0.046924502, 0.695646167, 0.718199253,-0.016318584,-0.045051079, 0.020942906,-0.998765171,133.330108643,-93.324546814,-1460.969726563, 0.132276759,,,,,,,,,,,,,,
1601, 0.397658080, 0.914737165,-0.071581878, 0.898510277,-0.404030472,-0.171576872,-0.185869008, 0.003911879,-0.982566714, 8.085591316,19.293760300,45.190944672, 0.319335878,-0.716974199, 0.695533633, 0.046699274, 0.695662022, 0.718188465,-0.016113892,-0.044746637, 0.020933667,-0.998778999,133.331344604,-93.324958801,-1460.970336914, 0.131209701,,,,,,,,,,,,,,
1602, 0.397352546, 0.914903820,-0.071147278, 0.898707926,-0.403650224,-0.171436518,-0.185566545, 0.004180118,-0.982622802, 8.043710709,19.230859756,45.176311493, 0.320729285,-0.716938913, 0.695559919, 0.046850160, 0.695699751, 0.718155980,-0.015929393,-0.044725575, 0.021173242,-0.998774886,133.330307007,-93.325302124,-1460.969848633, 0.130524620,,,,,,,,,,,,,,
1603, 0.396944910, 0.915092409,-0.070997342, 0.898726106,-0.403217852,-0.172356457,-0.186349481, 0.004608849,-0.982472658, 8.018407822,19.175300598,45.154083252, 0.320088238,-0.716970563, 0.695516109, 0.047017224, 0.695653141, 0.718198121,-0.016069097,-0.044943996, 0.021186609,-0.998764873,133.333389282,-93.325210571,-1460.973266602, 0.131146759,,,,,,,,,,,,,,
1604, 0.397033155, 0.915055037,-0.070985287, 0.898611128,-0.403300285,-0.172762662,-0.186715737, 0.004804333,-0.982402265, 7.998580933,19.137495041,45.174724579, 0.320425719,-0.716922224, 0.695568919, 0.046973109, 0.695685863, 0.718156755,-0.016496204,-0.045208301, 0.020852033,-0.998759985,133.334915161,-93.325538635,-1460.974853516, 0.131926909,,,,,,,,,,,,,,
1605, 0.396846741, 0.915117085,-0.071227588, 0.898374021,-0.403154761,-0.174328119,-0.188246384, 0.005192535,-0.982108116, 7.954666138,19.086212158,45.219577789, 0.320951462,-0.716944456, 0.695559978, 0.046765231, 0.695671916, 0.718169868,-0.016511101,-0.045069844, 0.020695714,-0.998769462,133.333435059,-93.326805115,-1460.970336914, 0.131776348,,,,,,,,,,,,,,
1606, 0.396832764, 0.915116012,-0.071318924, 0.898148298,-0.403151840,-0.175494045,-0.189349771, 0.005586812,-0.981893778, 7.885635376,19.009260178,45.276145935, 0.320061564,-0.717003286, 0.695501447, 0.046733920, 0.695634127, 0.718217373,-0.016032405,-0.044715673, 0.021014422,-0.998778760,133.332794189,-93.327590942,-1460.969604492, 0.130869210,,,,,,,,,,,,,,
1607, 0.397055328, 0.914953828,-0.072156638, 0.897648811,-0.403519899,-0.177195743,-0.191242561, 0.005585193,-0.981526911, 7.836529732,18.963010788,45.310718536, 0.321346968,-0.716997862, 0.695506513, 0.046742164, 0.695630789, 0.718216300,-0.016224813,-0.044855446, 0.020882132,-0.998775244,133.330596924,-93.326805115,-1460.967529297, 0.130246595,,,,,,,,,,,,,,
1608, 0.397204965, 0.914878607,-0.072286434, 0.897465110,-0.403688431,-0.177741393,-0.191792995, 0.005725209,-0.981418729, 7.766644478,18.911344528,45.330379486, 0.320496917,-0.716959715, 0.695557415, 0.046568256, 0.695682824, 0.718168199,-0.016120510,-0.044656582, 0.020838978,-0.998785019,133.330123901,-93.326545715,-1460.969604492, 0.131178692,,,,,,,,,,,,,,
1609, 0.396778643, 0.915027201,-0.072746247, 0.897637606,-0.403359085,-0.177617982,-0.191868126, 0.005175258,-0.981407046, 7.712895393,18.827196121,45.312210083, 0.320463866,-0.716901243, 0.695596635, 0.046882201, 0.695729554, 0.718123317,-0.016101306,-0.044867221, 0.021074288,-0.998770654,133.328643799,-93.324905396,-1460.969238281, 0.131728068,,,,,,,,,,,,,,
1610, 0.396345705, 0.915249765,-0.072304614, 0.898156524,-0.402857542,-0.176126808,-0.190328479, 0.004866244,-0.981708407, 7.631118298,18.752298355,45.275604248, 0.320084959,-0.716969609, 0.695531428, 0.046804894, 0.695656538, 0.718191087,-0.016235258,-0.044906989, 0.020919943,-0.998772144,133.329483032,-93.323654175,-1460.969848633, 0.132160321,,,,,,,,,,,,,,
1611, 0.396146387, 0.915359437,-0.072008051, 0.898533463,-0.402612239,-0.174759716,-0.188959271, 0.004528782,-0.981974483, 7.548307896,18.673295975,45.232345581, 0.321401268,-0.716955662, 0.695547163, 0.046784297, 0.695676208, 0.718174160,-0.016138380,-0.044824280, 0.020976221,-0.998774648,133.328903198,-93.325195313,-1460.971313477, 0.132712424,,,,,,,,,,,,,,
1612, 0.395776510, 0.915544331,-0.071689904, 0.898997784,-0.402195543,-0.173325330,-0.187520400, 0.004149032,-0.982251942, 7.461535931,18.587509155,45.191890717, 0.320596784,-0.716947675, 0.695556581, 0.046766602, 0.695696652, 0.718160093,-0.015884660,-0.044634584, 0.021146897,-0.998779535,133.329635620,-93.324920654,-1460.967407227, 0.130538255,,,,,,,,,,,,,,
1613, 0.395411521, 0.915690541,-0.071836412, 0.899374068,-0.401869148,-0.172125980,-0.186482981, 0.003452784,-0.982452095, 7.416163445,18.540431976,45.156711578, 0.320227355,-0.716944456, 0.695553064, 0.046868093, 0.695679903, 0.718168616,-0.016227318,-0.044946153, 0.020971103,-0.998769283,133.329574585,-93.325050354,-1460.964843750, 0.130204618,,,,,,,,,,,,,,
1614, 0.395107716, 0.915815055,-0.071921632, 0.899872243,-0.401592463,-0.170157194,-0.184715703, 0.002510137,-0.982788801, 7.369274139,18.481653214,45.158424377, 0.321357787,-0.716980994, 0.695499420, 0.047104169, 0.695634663, 0.718214154,-0.016149845,-0.045063090, 0.021188162,-0.998759449,133.330566406,-93.326438904,-1460.966186523, 0.131909326,,,,,,,,,,,,,,
1615, 0.394955993, 0.915903986,-0.071621619, 0.900105059,-0.401390016,-0.169401810,-0.183903992, 0.002439283,-0.982941151, 7.317643642,18.436294556,45.137531281, 0.320732117,-0.716948926, 0.695542991, 0.046948869, 0.695679605, 0.718172967,-0.016046090,-0.044878151, 0.021157144,-0.998768389,133.333526611,-93.325309753,-1460.966308594, 0.131989613,,,,,,,,,,,,,,
1616, 0.394980490, 0.915939867,-0.071025178, 0.900250077,-0.401306182,-0.168828726,-0.183139801, 0.002743635,-0.983083069, 7.257996559,18.393405914,45.120090485, 0.320345968,-0.716942191, 0.695572376, 0.046616077, 0.695695937, 0.718154132,-0.016183209,-0.044734117, 0.020828189,-0.998781800,133.333023071,-93.325035095,-1460.965576172, 0.132138535,,,,,,,,,,,,,,
1617, 0.395046502, 0.915889323,-0.071309276, 0.900338650,-0.401424885,-0.168072626,-0.182561249, 0.002194007,-0.983192027, 7.197772503,18.315231323,45.130687714, 0.320626497,-0.716946185, 0.695552468, 0.046850618, 0.695684254, 0.718167067,-0.016108852,-0.044851124, 0.021044059,-0.998772025,133.331512451,-93.325180054,-1460.965942383, 0.132003844,,,,,,,,,,,,,,
1618, 0.395278245, 0.915789664,-0.071305588, 0.900082290,-0.401649982,-0.168905899,-0.183322147, 0.002583930,-0.983049512, 7.110033035,18.234764099,45.128246307, 0.319458574,-0.716941297, 0.695562482, 0.046776526, 0.695692062, 0.718159139,-0.016124869,-0.044808846, 0.020981474,-0.998775244,133.331359863,-93.324668884,-1460.964355469, 0.131812230,,,,,,,,,,,,,,
1619, 0.395176321, 0.915715158,-0.072810203, 0.899406910,-0.401820034,-0.172069252,-0.186823040, 0.002511696,-0.982390344, 7.036835194,18.146371841,45.163532257, 0.320888788,-0.716964722, 0.695532858, 0.046857599, 0.695653796, 0.718191087,-0.016352911,-0.045026693, 0.020872205,-0.998767734,133.329437256,-93.325187683,-1460.966552734, 0.131209806,,,,,,,,,,,,,,
1620, 0.395425767, 0.915515959,-0.073952951, 0.898946643,-0.402276278,-0.173403576,-0.188503250, 0.002088480,-0.982070386, 6.951815605,18.043344498,45.260623932, 0.321497232,-0.716953814, 0.695535898, 0.046979494, 0.695673347, 0.718179107,-0.016043762,-0.044898704, 0.021179747,-0.998767018,133.328201294,-93.324356079,-1460.966674805, 0.131151602,,,,,,,,,,,,,,
1621, 0.395815998, 0.915318251,-0.074311487, 0.898457468,-0.402723789,-0.174893185,-0.190009937, 0.002459807,-0.981779039, 6.841985226,17.957366943,45.286052704, 0.321669668,-0.716989815, 0.695517480, 0.046701048, 0.695655882, 0.718199432,-0.015889481,-0.044592079, 0.021095263,-0.998782516,133.328674316,-93.324928284,-1460.966796875, 0.131620169,,,,,,,,,,,,,,
1622, 0.396214455, 0.915010452,-0.075960830, 0.898160219,-0.403428912,-0.174795151,-0.190584168, 0.001031366,-0.981670320, 6.741745472,17.863992691,45.339561462, 0.322923094,-0.716960669, 0.695537090, 0.046856638, 0.695671380, 0.718180716,-0.016056020,-0.044819091, 0.021085287,-0.998772621,133.329681396,-93.325531006,-1460.968017578, 0.131667554,,,,,,,,,,,,,,
1623, 0.396331847, 0.914849460,-0.077275023, 0.898284853,-0.403794289,-0.173304573,-0.189750820,-0.000728861,-0.981831968, 6.626163006,17.749137878,45.383777618, 0.321434885,-0.716954947, 0.695524752, 0.047127031, 0.695651233, 0.718193531,-0.016354591,-0.045221347, 0.021058474,-0.998755038,133.332244873,-93.326881409,-1460.967529297, 0.132056653,,,,,,,,,,,,,,
1624, 0.396498173, 0.914715827,-0.078001373, 0.898237288,-0.404094905,-0.172850057,-0.189628631,-0.001529007,-0.981854677, 6.477828979,17.664884567,45.375270844, 0.321418762,-0.716944993, 0.695567429, 0.046645939, 0.695675135, 0.718165874,-0.016550247,-0.045011334, 0.020584803,-0.998774409,133.331726074,-93.327529907,-1460.965820313, 0.131648660,,,,,,,,,,,,,,
1625, 0.396858454, 0.914529800,-0.078348719, 0.898296535,-0.404511899,-0.171561584,-0.188591182,-0.002294721,-0.982052982, 6.360793591,17.545864105,45.355575562, 0.320987940,-0.716927171, 0.695569277, 0.046890281, 0.695702970, 0.718149364,-0.016086562,-0.044863548, 0.021088814,-0.998770475,133.331329346,-93.327423096,-1460.966186523, 0.130723014,,,,,,,,,,,,,,
1626, 0.396550000, 0.914652169,-0.078482181, 0.898652196,-0.404230773,-0.170357466,-0.187542751,-0.002972929,-0.982251883, 6.257676125,17.437280655,45.377891541, 0.321684539,-0.716985822, 0.695522487, 0.046688709, 0.695658982, 0.718195617,-0.015925316,-0.044608042, 0.021061195,-0.998782516,133.331832886,-93.327156067,-1460.965942383, 0.130375072,,,,,,,,,,,,,,
1627, 0.395993263, 0.914786518,-0.079718135, 0.898919344,-0.403913021,-0.169700623,-0.187439039,-0.004459869,-0.982266128, 6.201914310,17.367507935,45.360294342, 0.320214778,-0.716930568, 0.695565641, 0.046893459, 0.695676029, 0.718163729,-0.016604105,-0.045226429, 0.020718668,-0.998761892,133.330703735,-93.325920105,-1460.963500977, 0.132143050,,,,,,,,,,,,,,
