Number of frames: 3831
Frequency: 100
Units: mm

Frame,Digitizing Probe R00,Digitizing Probe R01,Digitizing Probe R02,Digitizing Probe R10,Digitizing Probe R11,Digitizing Probe R12,Digitizing Probe R20,Digitizing Probe R21,Digitizing Probe R22,Digitizing Probe x,Digitizing Probe y,Digitizing Probe z,Digitizing Probe Error,HumMarker R00,HumMarker R01,HumMarker R02,HumMarker R10,HumMarker R11,HumMarker R12,HumMarker R20,HumMarker R21,HumMarker R22,HumMarker x,HumMarker y,HumMarker z,HumMarker Error,StemMarker R00,StemMarker R01,StemMarker R02,StemMarker R10,StemMarker R11,StemMarker R12,StemMarker R20,StemMarker R21,StemMarker R22,StemMarker x,StemMarker y,StemMarker z,StemMarker Error
21, 0.645452082, 0.646323740, 0.407010138, 0.704060435,-0.710054457, 0.011026152, 0.296125829, 0.279442877,-0.913357079,20.825574875,35.946762085,73.345924377, 0.307853758,-0.687975466, 0.723072708, 0.062093634, 0.724040270, 0.689694941,-0.009301874,-0.049551595, 0.038558830,-0.998026967,169.639297485,-121.748329163,-1532.984741211, 0.133901089, 0.894516408, 0.399021447,-0.201549575,-0.316834927, 0.883956850, 0.343854398, 0.315366417,-0.243725464, 0.917137861,75.972976685,125.064392090,47.961025238, 0.093335614,
22, 0.645097852, 0.646274924, 0.407648742, 0.703986347,-0.710116267, 0.011750877, 0.297072291, 0.279398680,-0.913063169,20.829341888,35.946369171,73.326843262, 0.306280673,-0.688011527, 0.723036528, 0.062115349, 0.724008083, 0.689729631,-0.009236860,-0.049521383, 0.038616948,-0.998026192,169.636672974,-121.749336243,-1532.984497070, 0.134248480, 0.894527733, 0.398971677,-0.201598123,-0.316772670, 0.883978844, 0.343855321, 0.315396994,-0.243727326, 0.917126894,75.966331482,125.064544678,47.972431183, 0.093031809,
23, 0.645151615, 0.646321356, 0.407489926, 0.703776062,-0.710313797, 0.012389757, 0.297453493, 0.278788388,-0.913125634,20.853050232,35.951862335,73.306777954, 0.307152927,-0.687922895, 0.723111808, 0.062220875, 0.724073768, 0.689656913,-0.009516992,-0.049792904, 0.038505547,-0.998017013,169.635467529,-121.749496460,-1532.985351563, 0.132883757, 0.894596457, 0.399015248,-0.201206654,-0.316901058, 0.883913040, 0.343906194, 0.315072984,-0.243894637, 0.917193830,75.991973877,125.061706543,47.934581757, 0.092589580,
24, 0.645188868, 0.646389902, 0.407322228, 0.703571796,-0.710503876, 0.013075317, 0.297855794, 0.278144389,-0.913190901,20.861862183,35.946830750,73.308517456, 0.306959003,-0.687905848, 0.723113120, 0.062394179, 0.724076569, 0.689652503,-0.009620541,-0.049987040, 0.038560137,-0.998005211,169.635162354,-121.749206543,-1532.984375000, 0.132731780, 0.894622862, 0.399006337,-0.201106548,-0.316976666, 0.883951724, 0.343737006, 0.314921737,-0.243768916, 0.917279124,76.002273560,125.058464050,47.930912018, 0.092384756,
25, 0.645485997, 0.646328986, 0.406947941, 0.703482747,-0.710597813, 0.012757692, 0.297421992, 0.278045952,-0.913362265,20.831129074,35.983779907,73.327812195, 0.306834191,-0.687975526, 0.723096132, 0.061820142, 0.724039614, 0.689691901,-0.009576394,-0.049561504, 0.038171906,-0.998041332,169.637023926,-121.750122070,-1532.986206055, 0.132985979, 0.894490957, 0.398994237,-0.201716140,-0.316679180, 0.883916438, 0.344101697, 0.315594822,-0.243916586, 0.917008519,75.974708557,125.083061218,47.916107178, 0.093071096,
26, 0.645820141, 0.646569073, 0.406035513, 0.703374863,-0.710700929, 0.012963365, 0.296951503, 0.277223170,-0.913765371,20.878726959,35.970417023,73.332397461, 0.307277352,-0.687882066, 0.723137438, 0.062375065, 0.724082649, 0.689641178,-0.009970707,-0.050226603, 0.038306031,-0.998003006,169.640930176,-121.749855042,-1532.990478516, 0.132973701, 0.894710720, 0.398887694,-0.200950950,-0.316777378, 0.883883834, 0.344095111, 0.314872593,-0.244208872, 0.917178988,76.016609192,125.069290161,47.875503540, 0.092797332,
27, 0.645703077, 0.646303356, 0.406644136, 0.703268528,-0.710805178, 0.013016596, 0.297457427, 0.277575165,-0.913493931,20.867168427,35.977798462,73.318153381, 0.308005512,-0.687922835, 0.723115683, 0.062176336, 0.724055111, 0.689670622,-0.009933024,-0.050063916, 0.038185939,-0.998015761,169.643661499,-121.749298096,-1532.989868164, 0.133016557, 0.894604445, 0.399057269,-0.201087266,-0.316860318, 0.883798778, 0.344237089, 0.315091014,-0.244239464, 0.917095780,76.003860474,125.077392578,47.871932983, 0.091436699,
28, 0.645888269, 0.645742655, 0.407240450, 0.702710092,-0.711349249, 0.013447522, 0.298373818, 0.277486354,-0.913222015,20.825527191,35.965564728,73.340370178, 0.307787746,-0.687941730, 0.723116875, 0.061953098, 0.724070072, 0.689661205,-0.009485095,-0.049585477, 0.038333189,-0.998034000,169.645614624,-121.749778748,-1532.987304688, 0.132129714, 0.894377589, 0.399136096,-0.201938510,-0.316837400, 0.883946180, 0.343879700, 0.315757573,-0.243576601, 0.917042851,75.982192993,125.071250916,47.928791046, 0.091531642,
29, 0.646472871, 0.645091593, 0.407344639, 0.701884627,-0.712155282, 0.013885043, 0.299049765, 0.276932627,-0.913168967,20.848098755,35.952838898,73.336936951, 0.308110058,-0.687927544, 0.723102629, 0.062274911, 0.724070430, 0.689661384,-0.009441327,-0.049775653, 0.038596474,-0.998014390,169.647369385,-121.749763489,-1532.986572266, 0.131301597, 0.894538522, 0.398969769,-0.201553702,-0.316858351, 0.884033978, 0.343634576, 0.315280139,-0.243530408, 0.917219400,75.990417480,125.059730530,47.949497223, 0.093169801,
30, 0.646439314, 0.644738138, 0.407956958, 0.701578617,-0.712449431, 0.014254966, 0.299839467, 0.276998907,-0.912889838,20.849027634,35.967842102,73.347061157, 0.307708740,-0.687905729, 0.723134041, 0.062152144, 0.724084795, 0.689642906,-0.009688916,-0.049869169, 0.038338359,-0.998019636,169.648757935,-121.748939514,-1532.985961914, 0.132964745, 0.894628584, 0.399003357,-0.201086760,-0.316902667, 0.883891821, 0.343959063, 0.314979792,-0.243990690, 0.917200208,75.997314453,125.069992065,47.910270691, 0.093610279,
31, 0.646272123, 0.644640148, 0.408376634, 0.701716542,-0.712320030, 0.013933854, 0.299877167, 0.277559578,-0.912707150,20.851549149,35.975048065,73.335823059, 0.308297873,-0.687904954, 0.723141491, 0.062073998, 0.724083245, 0.689642847,-0.009809323,-0.049902417, 0.038198862,-0.998023331,169.647232056,-121.748741150,-1532.985107422, 0.133165151, 0.894715428, 0.398938924,-0.200828433,-0.316884100, 0.883872688, 0.344025582, 0.314751953,-0.244165659, 0.917231917,75.998878479,125.077331543,47.889045715, 0.093217812,
32, 0.646100760, 0.644931674, 0.408187330, 0.701936781,-0.712100685, 0.014048474, 0.299730808, 0.277444988,-0.912790120,20.882192612,35.981884003,73.339553833, 0.307094127,-0.687858701, 0.723165452, 0.062306602, 0.724101663, 0.689619303,-0.010099385,-0.050271362, 0.038169365,-0.998005927,169.644165039,-121.747734070,-1532.984863281, 0.133277729, 0.894782066, 0.398807079,-0.200793475,-0.316695273, 0.883863449, 0.344223082, 0.314752609,-0.244414300, 0.917165458,76.019866943,125.076568604,47.859367371, 0.093807064,
33, 0.645503938, 0.645316899, 0.408522636, 0.702248573,-0.711779356, 0.014733692, 0.300285876, 0.277373761,-0.912629247,20.901906967,35.966609955,73.341804504, 0.308337957,-0.687888801, 0.723109007, 0.062629104, 0.724056959, 0.689666152,-0.010108824,-0.050502952, 0.038393293,-0.997985721,169.641098022,-121.747703552,-1532.987426758, 0.133410946, 0.894768417, 0.398739189,-0.200988635,-0.316667795, 0.883976400, 0.343958169, 0.314818829,-0.244116291, 0.917222023,76.023452759,125.069755554,47.871265411, 0.092872947,
34, 0.645419478, 0.645450652, 0.408444941, 0.702559650,-0.711484075, 0.014156535, 0.299739391, 0.277819991,-0.912673175,20.873405457,35.963745117,73.337860107, 0.307802111,-0.687939048, 0.723084033, 0.062363915, 0.724037945, 0.689690709,-0.009785962,-0.050087884, 0.038421698,-0.998005509,169.637283325,-121.747612000,-1532.990600586, 0.133320689, 0.894658446, 0.398795575,-0.201366052,-0.316717684, 0.884064257, 0.343686283, 0.315081120,-0.243705645, 0.917241156,75.999504089,125.070083618,47.901382446, 0.092704132,
35, 0.645189464, 0.645423949, 0.408850163, 0.702520490,-0.711513698, 0.014599947, 0.300325662, 0.277805895,-0.912484765,20.864841461,35.950878143,73.353157043, 0.306856811,-0.687906623, 0.723110735, 0.062412702, 0.724074960, 0.689654171,-0.009619509,-0.049999151, 0.038574152,-0.998004079,169.634887695,-121.747100830,-1532.988281250, 0.133921891, 0.894571960, 0.398949385,-0.201445594,-0.316907287, 0.884062469, 0.343516111, 0.315136045,-0.243460327, 0.917287469,76.001174927,125.058906555,47.927116394, 0.091754407,
36, 0.644824922, 0.645485520, 0.409327745, 0.702469468,-0.711546183, 0.015447052, 0.301226467, 0.277579606,-0.912256598,20.888084412,35.960735321,73.350135803, 0.308368027,-0.687874377, 0.723129869, 0.062546633, 0.724078000, 0.689644992,-0.010044252,-0.050398272, 0.038379457,-0.997991562,169.632369995,-121.748886108,-1532.986206055, 0.134512767, 0.894789219, 0.398824066,-0.200727582,-0.316968739, 0.884036899, 0.343525171, 0.314456701,-0.243758261, 0.917441487,76.022010803,125.068664551,47.876644135, 0.092825972,
37, 0.644154191, 0.645118654, 0.410959035, 0.702394426,-0.711605668, 0.016108161, 0.302832454, 0.278279185,-0.911511481,20.867433548,35.984924316,73.341972351, 0.309096456,-0.687897801, 0.723149776, 0.062056601, 0.724085152, 0.689639211,-0.009923959,-0.049973175, 0.038107593,-0.998023272,169.633880615,-121.748558044,-1532.986206055, 0.133768424, 0.894677460, 0.398861349,-0.201151103,-0.316848099, 0.884027660, 0.343660116, 0.314895898,-0.243730620, 0.917298138,76.004348755,125.079803467,47.873092651, 0.093108118,
38, 0.643980265, 0.645043075, 0.411350012, 0.702338338,-0.711653769, 0.016422331, 0.303331912, 0.278331250,-0.911329508,20.876192093,35.943347931,73.351615906, 0.308180362,-0.687944174, 0.723064005, 0.062539920, 0.724032581, 0.689698517,-0.009628588,-0.050095778, 0.038657010,-0.997996032,169.636428833,-121.747055054,-1532.987060547, 0.133181483, 0.894627333, 0.398866653,-0.201363638,-0.316854507, 0.884089828, 0.343494326, 0.315031976,-0.243496433, 0.917313635,75.998489380,125.058845520,47.932476044, 0.091679864,
39, 0.643641353, 0.644763768, 0.412317216, 0.702516377,-0.711488962, 0.015943229, 0.303638756, 0.279397905,-0.910900831,20.894117355,35.962745667,73.355949402, 0.307727873,-0.687903464, 0.723113775, 0.062412031, 0.724065781, 0.689660370,-0.009863401,-0.050175469, 0.038405348,-0.998001754,169.639251709,-121.747093201,-1532.988769531, 0.133175790, 0.894588590, 0.398963869,-0.201343238,-0.316811085, 0.883941531, 0.343915910, 0.315185666,-0.243875489, 0.917160213,76.007797241,125.070266724,47.895149231, 0.091591053,
40, 0.643132567, 0.644233704, 0.413936496, 0.702694714,-0.711326838, 0.015303866, 0.304303408, 0.281028599,-0.910177112,20.892425537,35.948753357,73.356246948, 0.307123750,-0.687875926, 0.723138809, 0.062425137, 0.724094868, 0.689630806,-0.009792944,-0.050131958, 0.038465392,-0.998001575,169.644241333,-121.746826172,-1532.991088867, 0.132666677, 0.894662261, 0.398953557,-0.201036081,-0.317035675, 0.884035468, 0.343467116, 0.314750463,-0.243551463, 0.917395651,76.011901855,125.063400269,47.901844025, 0.092628390,
41, 0.643581629, 0.643562973, 0.414281845, 0.702451468,-0.711590648, 0.014165505, 0.303915471, 0.281896234,-0.910038412,20.889297485,35.948932648,73.391433716, 0.308928519,-0.687867343, 0.723151147, 0.062378317, 0.724102080, 0.689622402,-0.009860353,-0.050148007, 0.038385652,-0.998003900,169.646820068,-121.746665955,-1532.990966797, 0.132371277, 0.894695818, 0.398936003,-0.200921759,-0.317052603, 0.884034336, 0.343454570, 0.314638108,-0.243584573, 0.917425454,76.014312744,125.066398621,47.891117096, 0.094427340,
42, 0.644430518, 0.642575860, 0.414494336, 0.702000260,-0.712067544, 0.012465976, 0.303158313, 0.282941669,-0.909966528,20.917606354,35.983150482,73.352432251, 0.307173938,-0.687880218, 0.723151743, 0.062227979, 0.724067271, 0.689650238,-0.010449946,-0.050472438, 0.037868928,-0.998007238,169.648330688,-121.747077942,-1532.987426758, 0.133615404, 0.894754350, 0.398836285,-0.200858817,-0.316600859, 0.883776844, 0.344532013, 0.314926267,-0.244679451, 0.917035162,76.024429321,125.094604492,47.805946350, 0.092222996,
43, 0.645999610, 0.641161859, 0.414241374, 0.700860023,-0.713214934, 0.010937838, 0.302456081, 0.283259392,-0.910101295,20.888666153,35.937316895,73.366455078, 0.308594853,-0.687934756, 0.723089337, 0.062350385, 0.724040329, 0.689687490,-0.009833982,-0.050113130, 0.038379055,-0.998005867,169.648544312,-121.749038696,-1532.990600586, 0.132658571, 0.894722223, 0.398912519,-0.200850770,-0.316805780, 0.883848131, 0.344160676, 0.314811587,-0.244297504, 0.917176306,76.001792908,125.073181152,47.893180847, 0.091522299,
44, 0.648246646, 0.639957488, 0.412590265, 0.699928343,-0.714168012, 0.008024871, 0.299794346, 0.283581525,-0.910881341,20.902311325,35.928661346,73.374588013, 0.308765739,-0.687953711, 0.723057747, 0.062508129, 0.724011183, 0.689717114,-0.009905185,-0.050274950, 0.038442276,-0.997995317,169.645401001,-121.750511169,-1532.991333008, 0.132682458, 0.894792020, 0.398820609,-0.200722069,-0.316837817, 0.883937657, 0.343901247, 0.314580679,-0.244123757, 0.917301834,76.005622864,125.072807312,47.887058258, 0.093244597,
45, 0.649102449, 0.639243722, 0.412351072, 0.699717164,-0.714394569, 0.006024439, 0.298432469, 0.284618616,-0.911005080,20.901884079,35.889915466,73.399726868, 0.308574885,-0.687958539, 0.723054707, 0.062489029, 0.724003792, 0.689723790,-0.009976805,-0.050313950, 0.038378667,-0.997995794,169.641937256,-121.751564026,-1532.989624023, 0.133461311, 0.894760966, 0.398816317,-0.200868919,-0.316687495, 0.883869529, 0.344214499, 0.314820290,-0.244377032, 0.917152107,76.005294800,125.076889038,47.880699158, 0.092484333,
46, 0.649252117, 0.639388621, 0.411890626, 0.700148940,-0.713981330, 0.004706060, 0.297091216, 0.285329372,-0.911221147,20.903753281,35.800445557,73.453781128, 0.308087230,-0.687922776, 0.723108947, 0.062255461, 0.724053323, 0.689673066,-0.009895150,-0.050091185, 0.038269170,-0.998011172,169.639938354,-121.752601624,-1532.990600586, 0.132650822, 0.894597352, 0.398927689,-0.201375827,-0.316655785, 0.883871436, 0.344238758, 0.315316737,-0.244188264, 0.917031825,76.004356384,125.076995850,47.882045746, 0.092703603,
47, 0.647193670, 0.646357596, 0.404180974, 0.703216195,-0.710893750, 0.010823198, 0.294325382, 0.277221888,-0.914614975,20.706110001,35.661643982,73.937911987, 0.310615391,-0.687911391, 0.723149419, 0.061909508, 0.724073470, 0.689649820,-0.010037984,-0.049954843, 0.037921790,-0.998031259,169.636611938,-121.749671936,-1532.985473633, 0.133244574, 0.894605398, 0.398975551,-0.201245338,-0.316690475, 0.883805871, 0.344375312, 0.315259129,-0.244347528, 0.917009234,76.001304626,125.090881348,47.850212097, 0.093585402,
